,drug,cell_line,IC50,OncotreeCode,prediction
7794,Trametinib,5637,-0.275098,BLCA,-0.509798
7795,UMI-77,5637,3.853876,BLCA,2.991343
7796,UNC0379,5637,3.482313,BLCA,4.367048
7797,UNC0638,5637,5.13061,BLCA,5.119491
7798,Ulixertinib,5637,2.780809,BLCA,2.355998
7799,Uprosertib,5637,4.351562,BLCA,3.461034
7800,VE-822,5637,4.62002,BLCA,4.24509
7801,VE821,5637,3.833946,BLCA,4.376671
7802,VX-11e,5637,2.737102,BLCA,2.521684
7803,Veliparib,5637,5.366005,BLCA,5.545264
7804,Venetoclax,5637,2.468903,BLCA,3.055036
7805,Vinorelbine,5637,-5.252216,BLCA,-1.93491
7806,Vismodegib,5637,5.663732,BLCA,5.316047
7807,Vorinostat,5637,1.402849,BLCA,2.136244
7808,WEHI-539,5637,3.247579,BLCA,4.004508
7809,WIKI4,5637,3.462311,BLCA,3.862673
7810,WZ4003,5637,4.365862,BLCA,4.516142
7811,Wee1 Inhibitor,5637,1.865172,BLCA,2.503497
7812,Wnt-C59,5637,4.251821,BLCA,4.462018
7813,XAV939,5637,5.315704,BLCA,4.66804
7814,YK-4-279,5637,0.064226,BLCA,3.021697
7815,ZM447439,5637,0.973189,BLCA,3.500939
7816,Zoledronate,5637,4.025886,BLCA,4.255015
7817,alpha-lipoic acid,5637,7.305681,BLCA,8.339334
7818,glutathione,5637,9.215303,BLCA,9.839651
7819,5-Fluorouracil,NALM6,2.339003,BLL,3.183625
7820,5-azacytidine,NALM6,1.966423,BLL,1.291485
7821,A-366,NALM6,2.721879,BLL,3.904108
7822,ABT737,NALM6,-0.26462,BLL,-3.45076
7823,AGI-5198,NALM6,3.013045,BLL,4.178206
7824,AGI-6780,NALM6,3.694408,BLL,3.465179
7825,AGK2,NALM6,1.85054,BLL,2.811179
7826,AMG-319,NALM6,1.916969,BLL,3.916886
7827,AT13148,NALM6,1.754496,BLL,2.537241
7828,AZ6102,NALM6,1.67163,BLL,1.930117
7829,AZ960,NALM6,0.084479,BLL,0.85027
7830,AZD1208,NALM6,4.74761,BLL,3.77823
7831,AZD1332,NALM6,2.674208,BLL,3.164627
7832,AZD2014,NALM6,1.990373,BLL,2.260402
7833,AZD3759,NALM6,1.815175,BLL,2.356001
7834,AZD4547,NALM6,2.624619,BLL,1.791338
7835,AZD5153,NALM6,-2.991923,BLL,-0.480741
7836,AZD5363,NALM6,0.536337,BLL,2.790107
7837,AZD5438,NALM6,0.324823,BLL,1.146487
7838,AZD5582,NALM6,0.536206,BLL,0.328295
7839,AZD5991,NALM6,3.701673,BLL,0.38779
7840,AZD6738,NALM6,-0.404029,BLL,0.76364
7841,AZD7762,NALM6,-2.074906,BLL,-0.703101
7842,AZD8055,NALM6,-0.575992,BLL,0.600919
7843,AZD8186,NALM6,0.073837,BLL,2.870076
7844,Acetalax,NALM6,5.793341,BLL,5.515412
7845,Afatinib,NALM6,0.727767,BLL,1.626578
7846,Afuresertib,NALM6,-1.0452,BLL,1.958758
7847,Alisertib,NALM6,-2.227482,BLL,-1.717875
7848,Alpelisib,NALM6,1.027243,BLL,3.420477
7849,Avagacestat,NALM6,3.416298,BLL,3.783852
7850,Axitinib,NALM6,-0.057691,BLL,0.986068
7851,BI-2536,NALM6,-4.771664,BLL,-3.311855
7852,BIBR-1532,NALM6,4.755214,BLL,4.329207
7853,BMS-345541,NALM6,2.023375,BLL,2.111623
7854,BMS-536924,NALM6,1.171557,BLL,1.965686
7855,BMS-754807,NALM6,-0.013718,BLL,0.758833
7856,Bleomycin,NALM6,1.147091,BLL,2.312811
7857,Bleomycin (50 uM),NALM6,1.942589,BLL,2.278638
7858,Bortezomib,NALM6,-5.363676,BLL,-5.757418
7859,Bosutinib,NALM6,1.618921,BLL,2.019801
7860,Bromosporine,NALM6,-0.014222,BLL,1.688797
7861,Buparlisib,NALM6,-0.006952,BLL,0.84305
7862,CCT007093,NALM6,4.360438,BLL,4.298992
7863,CPI-637,NALM6,1.221081,BLL,2.415427
7864,CZC24832,NALM6,4.222454,BLL,4.431194
7865,Camptothecin,NALM6,-4.83983,BLL,-4.573032
7866,Carmustine,NALM6,5.61013,BLL,5.285282
7867,Cediranib,NALM6,1.313062,BLL,1.841554
7868,Cisplatin,NALM6,0.504532,BLL,1.505949
7869,Crizotinib,NALM6,-0.281366,BLL,1.269087
7870,Cyclophosphamide,NALM6,3.930173,BLL,4.291747
7871,Cytarabine,NALM6,-3.716131,BLL,-0.633142
7872,Dabrafenib,NALM6,3.566354,BLL,3.568487
7873,Dacarbazine,NALM6,5.411616,BLL,4.721378
7874,Dactinomycin,NALM6,-6.422051,BLL,-5.431007
7875,Dactolisib,NALM6,-2.539038,BLL,-2.029275
7876,Daporinad,NALM6,-7.519153,BLL,-5.395509
7877,Dasatinib,NALM6,-0.33684,BLL,1.380333
7878,Dihydrorotenone,NALM6,1.653083,BLL,0.959285
7879,Dinaciclib,NALM6,-4.224755,BLL,-3.970037
7880,Docetaxel,NALM6,-5.450898,BLL,-5.329931
7881,Doramapimod,NALM6,4.726052,BLL,4.567605
7882,EHT-1864,NALM6,3.260939,BLL,3.189838
7883,EPZ004777,NALM6,3.556458,BLL,4.44107
7884,EPZ5676,NALM6,4.736326,BLL,4.558745
7885,Elephantin,NALM6,0.805688,BLL,2.378884
7886,Entinostat,NALM6,0.078611,BLL,0.093208
7887,Entospletinib,NALM6,1.526411,BLL,2.444798
7888,Epirubicin,NALM6,-3.763082,BLL,-2.484413
7889,Erlotinib,NALM6,2.948732,BLL,2.43931
7890,Fludarabine,NALM6,-0.290561,BLL,2.695979
7891,Foretinib,NALM6,-0.886001,BLL,0.076488
7892,Fulvestrant,NALM6,3.487609,BLL,2.884581
7893,GDC0810,NALM6,4.362985,BLL,4.456471
7894,GNE-317,NALM6,-0.687024,BLL,1.003847
7895,GSK-LSD1,NALM6,2.450554,BLL,2.003778
7896,GSK1904529A,NALM6,2.66095,BLL,4.049196
7897,GSK2110183B,NALM6,0.196492,BLL,2.772869
7898,GSK2578215A,NALM6,3.949506,BLL,4.403131
7899,GSK2606414,NALM6,2.234415,BLL,2.653876
7900,GSK2801,NALM6,4.188601,BLL,3.815152
7901,GSK2830371,NALM6,4.755214,BLL,4.212216
7902,GSK343,NALM6,2.503814,BLL,2.759088
7903,GSK591,NALM6,1.942118,BLL,3.764587
7904,GW441756,NALM6,3.035275,BLL,2.767983
7905,Gallibiscoquinazole,NALM6,2.318778,BLL,2.234923
7906,Gefitinib,NALM6,2.686118,BLL,2.954512
7907,Gemcitabine,NALM6,-5.252655,BLL,-4.197645
7908,I-BET-762,NALM6,0.22405,BLL,1.412759
7909,I-BRD9,NALM6,2.505286,BLL,3.079358
7910,ICL-SIRT078,NALM6,3.673601,BLL,3.501522
7911,IWP-2,NALM6,1.541339,BLL,1.893564
7912,Ibrutinib,NALM6,3.054008,BLL,3.996541
7913,Ipatasertib,NALM6,0.914256,BLL,3.235739
7914,Irinotecan,NALM6,0.184377,BLL,-0.020389
7915,JNK Inhibitor VIII,NALM6,3.907457,BLL,4.523904
7916,JQ1,NALM6,-0.800123,BLL,-0.104441
7917,KRAS (G12C) Inhibitor-12,NALM6,1.283717,BLL,3.308385
7918,KU-55933,NALM6,3.749744,BLL,4.138636
7919,L-Oxonoreleagnine,NALM6,3.544416,BLL,2.702888
7920,LCL161,NALM6,4.382782,BLL,4.332279
7921,LGK974,NALM6,2.91458,BLL,3.476796
7922,LJI308,NALM6,4.643405,BLL,3.985879
7923,LMP744,NALM6,-3.951882,BLL,-2.821553
7924,LY2109761,NALM6,4.755214,BLL,4.262263
7925,Lapatinib,NALM6,2.033789,BLL,3.079843
7926,Leflunomide,NALM6,3.555295,BLL,4.242493
7927,Lenalidomide,NALM6,4.506879,BLL,3.811174
7928,Lestaurtinib,NALM6,-2.307055,BLL,-1.817491
7929,Linsitinib,NALM6,3.387871,BLL,2.900608
7930,Luminespib,NALM6,-3.977377,BLL,-2.880846
7931,MG-132,NALM6,-1.462414,BLL,-1.307028
7932,MIM1,NALM6,2.859729,BLL,3.079481
7933,MIRA-1,NALM6,2.168196,BLL,4.036009
7934,MK-1775,NALM6,-0.637957,BLL,-0.064924
7935,MK-2206,NALM6,-0.723539,BLL,1.947863
7936,MK-8776,NALM6,2.069369,BLL,1.664957
7937,ML323,NALM6,3.172162,BLL,3.428483
7938,MN-64,NALM6,4.30221,BLL,4.032471
7939,Methotrexate,NALM6,-3.59115,BLL,-1.280731
7940,Mirin,NALM6,3.659827,BLL,3.678294
7941,Mitoxantrone,NALM6,-4.017767,BLL,-1.690273
7942,Motesanib,NALM6,4.755214,BLL,4.410237
7943,Mycophenolic acid,NALM6,-0.683726,BLL,0.552499
7944,N-acetyl cysteine,NALM6,10.030493,BLL,10.419067
7945,NU7441,NALM6,1.735317,BLL,2.366088
7946,NVP-ADW742,NALM6,1.911815,BLL,1.827841
7947,Navitoclax,NALM6,-1.100394,BLL,-3.56886
7948,Nelarabine,NALM6,2.523937,BLL,4.597384
7949,Nilotinib,NALM6,2.111708,BLL,1.863137
7950,Niraparib,NALM6,0.739496,BLL,2.301824
7951,Nutlin-3a (-),NALM6,0.718258,BLL,2.013105
7952,OF-1,NALM6,3.861806,BLL,3.459351
7953,OSI-027,NALM6,2.75771,BLL,2.531962
7954,OTX015,NALM6,-1.098908,BLL,0.73827
7955,Obatoclax Mesylate,NALM6,-1.273635,BLL,0.380259
7956,Olaparib,NALM6,1.521719,BLL,2.200852
7957,Osimertinib,NALM6,0.845035,BLL,1.610486
7958,Oxaliplatin,NALM6,0.885664,BLL,2.388161
7959,P22077,NALM6,3.598047,BLL,2.820121
7960,PCI-34051,NALM6,2.169639,BLL,2.983257
7961,PD0325901,NALM6,1.263313,BLL,1.151499
7962,PD173074,NALM6,2.297618,BLL,3.391503
7963,PFI-1,NALM6,2.270444,BLL,3.175931
7964,PFI3,NALM6,4.747557,BLL,4.226887
7965,PLX-4720,NALM6,4.265562,BLL,3.52056
7966,POMHEX,NALM6,-0.575166,BLL,0.317911
7967,PRIMA-1MET,NALM6,1.742235,BLL,2.977688
7968,PRT062607,NALM6,-0.040625,BLL,2.332824
7969,Paclitaxel,NALM6,-4.852787,BLL,-4.454331
7970,Palbociclib,NALM6,0.394899,BLL,2.137318
7971,Pevonedistat,NALM6,-1.162747,BLL,-0.581495
7972,Picolinici-acid,NALM6,4.295428,BLL,4.324136
7973,Pictilisib,NALM6,-1.783978,BLL,1.655314
7974,Podophyllotoxin bromide,NALM6,-2.877859,BLL,-1.500594
7975,Pyridostatin,NALM6,1.302916,BLL,2.325036
7976,RO-3306,NALM6,1.703199,BLL,1.934373
7977,RVX-208,NALM6,3.257561,BLL,3.888703
7978,Rapamycin,NALM6,-2.727531,BLL,-1.702038
7979,Refametinib,NALM6,2.025234,BLL,2.954527
7980,Ribociclib,NALM6,1.712356,BLL,2.632903
7981,Romidepsin,NALM6,-6.254868,BLL,-6.417011
7982,Rucaparib,NALM6,2.511529,BLL,2.592139
7983,Ruxolitinib,NALM6,2.987869,BLL,3.646618
7984,SB216763,NALM6,3.182767,BLL,4.209579
7985,SB590885,NALM6,3.103225,BLL,3.207937
7986,SCH772984,NALM6,1.943968,BLL,2.292308
7987,SGC-CBP30,NALM6,3.542388,BLL,3.432945
7988,SGC0946,NALM6,1.757007,BLL,1.935927
7989,SN-38,NALM6,-5.54685,BLL,-6.00989
7990,Sabutoclax,NALM6,-2.997842,BLL,-1.376548
7991,Sapitinib,NALM6,3.15686,BLL,4.294134
7992,Savolitinib,NALM6,2.423606,BLL,1.960644
7993,Schweinfurthin A,NALM6,-3.884873,BLL,-1.6638
7994,Selumetinib,NALM6,3.39183,BLL,3.446679
7995,Sepantronium bromide,NALM6,-6.104494,BLL,-4.699599
7996,Serdemetan,NALM6,2.696345,BLL,2.288812
7997,Sinularin,NALM6,2.074803,BLL,2.811408
7998,Sorafenib,NALM6,2.172664,BLL,1.650544
7999,Staurosporine,NALM6,-4.649696,BLL,-3.321025
8000,TW 37,NALM6,-0.099289,BLL,-0.025397
8001,Talazoparib,NALM6,-1.180284,BLL,-0.345894
8002,Tamoxifen,NALM6,2.435694,BLL,3.086531
8003,Tanespimycin,NALM6,0.660133,BLL,0.96316
8004,Taselisib,NALM6,-2.199164,BLL,2.146707
8005,Telomerase Inhibitor IX,NALM6,-0.727115,BLL,0.015797
8006,Temozolomide,NALM6,4.092354,BLL,5.073283
8007,Temsirolimus,NALM6,0.05051,BLL,1.215789
8008,Teniposide,NALM6,-2.444018,BLL,-2.90691
8009,Topotecan,NALM6,-2.770841,BLL,-1.477244
8010,Trametinib,NALM6,0.174497,BLL,1.371687
8011,UMI-77,NALM6,3.998969,BLL,2.099279
8012,UNC0379,NALM6,0.997825,BLL,2.405247
8013,UNC0638,NALM6,1.861451,BLL,2.556274
8014,Ulixertinib,NALM6,1.002149,BLL,1.984621
8015,Uprosertib,NALM6,-0.16325,BLL,2.448027
8016,VE-822,NALM6,-0.335502,BLL,0.796922
8017,VE821,NALM6,0.574999,BLL,2.147314
8018,VX-11e,NALM6,2.017323,BLL,2.304352
8019,Veliparib,NALM6,4.738774,BLL,3.523689
8020,Venetoclax,NALM6,-0.919901,BLL,-3.613544
8021,Vinblastine,NALM6,-5.802433,BLL,-5.490455
8022,Vincristine,NALM6,-6.126105,BLL,-5.233201
8023,Vinorelbine,NALM6,-5.698506,BLL,-4.913688
8024,Vismodegib,NALM6,3.9033,BLL,4.019935
8025,Vorinostat,NALM6,0.778016,BLL,0.433361
8026,WEHI-539,NALM6,3.166729,BLL,1.855853
8027,WIKI4,NALM6,3.23939,BLL,3.259832
8028,WZ4003,NALM6,2.603473,BLL,3.912152
8029,Wee1 Inhibitor,NALM6,0.290131,BLL,0.94183
8030,Wnt-C59,NALM6,2.973935,BLL,3.347118
8031,XAV939,NALM6,3.880495,BLL,3.829013
8032,YK-4-279,NALM6,0.821118,BLL,0.625244
8033,ZM447439,NALM6,-0.751454,BLL,0.815535
8034,Zoledronate,NALM6,3.145776,BLL,3.043816
8035,alpha-lipoic acid,NALM6,6.929737,BLL,7.202671
8036,glutathione,NALM6,8.333201,BLL,9.600941
8037,5-Fluorouracil,OC314,3.214285,SOC,4.903906
8038,5-azacytidine,OC314,3.030767,SOC,2.926183
8039,A-366,OC314,4.954813,SOC,4.689632
8040,ABT737,OC314,3.45966,SOC,2.788728
8041,AGI-5198,OC314,4.524481,SOC,4.91551
8042,AGK2,OC314,2.769753,SOC,3.142018
8043,AMG-319,OC314,4.865476,SOC,4.908184
8044,AT13148,OC314,2.80884,SOC,3.071517
8045,AZ6102,OC314,1.867859,SOC,2.489845
8046,AZD3759,OC314,1.960371,SOC,2.038948
8047,AZD4547,OC314,3.360434,SOC,2.601444
8048,AZD5363,OC314,2.329594,SOC,2.471619
8049,AZD6738,OC314,1.073213,SOC,2.18696
8050,AZD7762,OC314,-0.519676,SOC,0.255301
8051,AZD8055,OC314,-1.084578,SOC,-0.25547
8052,AZD8186,OC314,1.922969,SOC,2.776476
8053,Afatinib,OC314,0.250654,SOC,0.832796
8054,Afuresertib,OC314,2.032342,SOC,2.074549
8055,Alisertib,OC314,1.885892,SOC,2.593291
8056,Alpelisib,OC314,3.323788,SOC,3.873807
8057,Avagacestat,OC314,5.202167,SOC,4.88556
8058,Axitinib,OC314,2.933291,SOC,3.264633
8059,BI-2536,OC314,-4.619994,SOC,-2.038583
8060,BIBR-1532,OC314,5.003935,SOC,5.020654
8061,BMS-536924,OC314,2.123473,SOC,2.286901
8062,BMS-754807,OC314,3.082421,SOC,3.61971
8063,Bleomycin (50 uM),OC314,0.794732,SOC,4.18848
8064,Bortezomib,OC314,-5.304074,SOC,-5.56543
8065,Bosutinib,OC314,1.001716,SOC,2.384369
8066,Buparlisib,OC314,0.776378,SOC,1.207141
8067,CCT007093,OC314,4.504683,SOC,4.989195
8068,CPI-637,OC314,2.346282,SOC,4.444431
8069,Camptothecin,OC314,-3.767109,SOC,-2.239914
8070,Cediranib,OC314,1.514681,SOC,1.825346
8071,Cisplatin,OC314,1.565952,SOC,3.243527
8072,Crizotinib,OC314,2.386502,SOC,3.216856
8073,Cyclophosphamide,OC314,5.150407,SOC,4.939237
8074,Cytarabine,OC314,-0.263037,SOC,2.229385
8075,Dabrafenib,OC314,2.964362,SOC,5.012345
8076,Dactinomycin,OC314,-4.094786,SOC,-3.632183
8077,Dactolisib,OC314,-2.500739,SOC,-1.801908
8078,Daporinad,OC314,-5.265023,SOC,-4.740264
8079,Dasatinib,OC314,-1.6218,SOC,0.057689
8080,Docetaxel,OC314,-6.176693,SOC,-4.605643
8081,Doramapimod,OC314,5.161589,SOC,5.261135
8082,EHT-1864,OC314,3.184163,SOC,3.609735
8083,EPZ004777,OC314,4.872418,SOC,5.53675
8084,EPZ5676,OC314,5.430974,SOC,5.878061
8085,Epirubicin,OC314,-1.776736,SOC,-1.097846
8086,Erlotinib,OC314,2.675497,SOC,1.991612
8087,Foretinib,OC314,0.617217,SOC,1.383879
8088,Fulvestrant,OC314,2.692489,SOC,3.821967
8089,GDC0810,OC314,4.927974,SOC,5.066424
8090,GNE-317,OC314,-0.370839,SOC,0.294451
8091,GSK1904529A,OC314,4.492486,SOC,4.286905
8092,GSK2578215A,OC314,4.525823,SOC,4.903575
8093,GSK2830371,OC314,5.171222,SOC,5.868179
8094,GSK343,OC314,3.871289,SOC,3.805766
8095,GSK591,OC314,4.271706,SOC,4.478649
8096,GW441756,OC314,3.527566,SOC,3.272766
8097,Gefitinib,OC314,2.11225,SOC,2.277414
8098,Gemcitabine,OC314,-3.735542,SOC,-0.010914
8099,I-BRD9,OC314,3.549002,SOC,4.640719
8100,ICL-SIRT078,OC314,3.213951,SOC,4.285829
8101,Ipatasertib,OC314,2.426227,SOC,3.022934
8102,Irinotecan,OC314,0.408633,SOC,3.320256
8103,JNK Inhibitor VIII,OC314,4.862931,SOC,5.352208
8104,JQ1,OC314,0.133483,SOC,2.65963
8105,KU-55933,OC314,4.256632,SOC,4.905188
8106,LGK974,OC314,5.249071,SOC,4.032672
8107,LJI308,OC314,5.152738,SOC,5.09101
8108,Lapatinib,OC314,2.063323,SOC,1.982851
8109,Lenalidomide,OC314,5.154253,SOC,5.286699
8110,Lestaurtinib,OC314,-0.017434,SOC,0.434588
8111,Linsitinib,OC314,5.147693,SOC,4.400396
8112,Luminespib,OC314,-1.833204,SOC,-2.708154
8113,MG-132,OC314,-1.633563,SOC,-1.097987
8114,MIM1,OC314,4.860345,SOC,3.413818
8115,MIRA-1,OC314,5.207669,SOC,5.568399
8116,MK-1775,OC314,-0.190014,SOC,0.418173
8117,MK-2206,OC314,2.222144,SOC,2.750715
8118,MK-8776,OC314,4.16512,SOC,3.124692
8119,Motesanib,OC314,5.162193,SOC,5.534526
8120,Mycophenolic acid,OC314,1.477641,SOC,1.275253
8121,N-acetyl cysteine,OC314,10.400848,SOC,10.267309
8122,NU7441,OC314,2.369624,SOC,3.022034
8123,NVP-ADW742,OC314,3.128381,SOC,3.273493
8124,Navitoclax,OC314,3.425052,SOC,2.91671
8125,Nilotinib,OC314,4.064487,SOC,3.619342
8126,Nutlin-3a (-),OC314,4.948278,SOC,5.012493
8127,OSI-027,OC314,1.339859,SOC,2.277488
8128,Obatoclax Mesylate,OC314,0.444823,SOC,0.101464
8129,Olaparib,OC314,3.650858,SOC,4.546237
8130,Osimertinib,OC314,0.903602,SOC,0.942618
8131,Oxaliplatin,OC314,3.645927,SOC,4.510551
8132,P22077,OC314,4.217113,SOC,4.200538
8133,PD0325901,OC314,1.985056,SOC,1.908864
8134,PD173074,OC314,3.331218,SOC,4.128817
8135,PFI-1,OC314,2.954471,SOC,4.133927
8136,POMHEX,OC314,0.640846,SOC,1.449312
8137,Paclitaxel,OC314,-5.109398,SOC,-3.630513
8138,Palbociclib,OC314,2.243992,SOC,4.325373
8139,Pevonedistat,OC314,-1.49041,SOC,0.170883
8140,Pictilisib,OC314,0.127578,SOC,1.014524
8141,Pyridostatin,OC314,2.463138,SOC,3.753497
8142,RO-3306,OC314,3.102581,SOC,3.579077
8143,Rapamycin,OC314,-2.66066,SOC,-1.753173
8144,Refametinib,OC314,2.294208,SOC,2.657559
8145,Ribociclib,OC314,3.171659,SOC,4.43221
8146,Rucaparib,OC314,3.756468,SOC,4.257605
8147,SB216763,OC314,4.932895,SOC,5.180023
8148,SB590885,OC314,1.196577,SOC,4.547523
8149,SCH772984,OC314,2.598557,SOC,3.394574
8150,SGC0946,OC314,2.030896,SOC,2.215295
8151,SN-38,OC314,-3.410674,SOC,-2.408163
8152,Sapitinib,OC314,2.845054,SOC,1.737798
8153,Savolitinib,OC314,3.180564,SOC,2.506664
8154,Selumetinib,OC314,3.749435,SOC,3.995903
8155,Sepantronium bromide,OC314,-6.280466,SOC,-5.060982
8156,Serdemetan,OC314,2.890821,SOC,4.008946
8157,Sorafenib,OC314,2.844387,SOC,2.540231
8158,Staurosporine,OC314,-3.510438,SOC,-2.618119
8159,TW 37,OC314,0.690017,SOC,1.007366
8160,Talazoparib,OC314,0.340008,SOC,3.954101
8161,Tamoxifen,OC314,3.670821,SOC,3.518363
8162,Tanespimycin,OC314,-1.617078,SOC,0.204659
8163,Taselisib,OC314,0.586039,SOC,1.341657
8164,Telomerase Inhibitor IX,OC314,-0.205516,SOC,0.233956
8165,Temozolomide,OC314,6.316068,SOC,6.463002
8166,Temsirolimus,OC314,-0.396304,SOC,1.746081
8167,Trametinib,OC314,0.756115,SOC,0.641015
8168,UMI-77,OC314,2.107287,SOC,2.615905
8169,UNC0379,OC314,1.707463,SOC,3.834654
8170,UNC0638,OC314,4.035686,SOC,4.628713
8171,Ulixertinib,OC314,2.820267,SOC,2.814611
8172,Uprosertib,OC314,2.43363,SOC,2.821256
8173,VE821,OC314,2.574778,SOC,4.211567
8174,VX-11e,OC314,2.315118,SOC,3.016682
8175,Veliparib,OC314,4.867573,SOC,5.144638
8176,Venetoclax,OC314,2.209463,SOC,2.84055
8177,Vinblastine,OC314,-5.98869,SOC,-4.312087
8178,Vinorelbine,OC314,-5.104483,SOC,-3.631841
8179,Vismodegib,OC314,4.520038,SOC,4.908031
8180,Vorinostat,OC314,1.348127,SOC,1.780767
8181,WEHI-539,OC314,4.58211,SOC,3.909179
8182,WIKI4,OC314,3.721245,SOC,3.573061
8183,Wee1 Inhibitor,OC314,0.77385,SOC,1.837173
8184,YK-4-279,OC314,0.599524,SOC,2.008562
8185,ZM447439,OC314,2.001697,SOC,3.193262
8186,alpha-lipoic acid,OC314,7.529554,SOC,7.475636
8187,glutathione,OC314,7.969012,SOC,9.845514
8188,5-Fluorouracil,EN,5.965203,UCEC,5.026689
8189,5-azacytidine,EN,4.626331,UCEC,3.14038
8190,A-366,EN,5.428952,UCEC,4.719197
8191,ABT737,EN,2.696837,UCEC,2.556907
8192,AGI-5198,EN,5.969182,UCEC,4.393304
8193,AGI-6780,EN,3.112935,UCEC,3.731864
8194,AGK2,EN,3.11922,UCEC,2.984213
8195,AMG-319,EN,5.217378,UCEC,5.016748
8196,AT13148,EN,3.769967,UCEC,3.196748
8197,AZ6102,EN,2.412333,UCEC,2.550394
8198,AZ960,EN,3.979403,UCEC,1.956877
8199,AZD1208,EN,6.189503,UCEC,5.708903
8200,AZD1332,EN,3.876522,UCEC,4.285622
8201,AZD2014,EN,2.567917,UCEC,2.224696
8202,AZD3759,EN,3.529513,UCEC,2.70214
8203,AZD4547,EN,4.603088,UCEC,2.088895
8204,AZD5153,EN,4.015282,UCEC,1.662101
8205,AZD5363,EN,0.839157,UCEC,2.919338
8206,AZD5438,EN,1.536423,UCEC,2.000676
8207,AZD5582,EN,2.103626,UCEC,4.012508
8208,AZD5991,EN,1.640054,UCEC,2.652843
8209,AZD6738,EN,2.341769,UCEC,2.395458
8210,AZD7762,EN,0.410941,UCEC,0.099196
8211,AZD8055,EN,0.393084,UCEC,-0.340833
8212,AZD8186,EN,4.461868,UCEC,3.444159
8213,Acetalax,EN,5.696058,UCEC,4.476682
8214,Afatinib,EN,2.582701,UCEC,2.007737
8215,Afuresertib,EN,0.59918,UCEC,1.950711
8216,Alisertib,EN,0.589235,UCEC,2.457382
8217,Alpelisib,EN,3.06046,UCEC,3.486
8218,Avagacestat,EN,5.273094,UCEC,4.817635
8219,Axitinib,EN,2.062991,UCEC,3.036874
8220,BI-2536,EN,4.081341,UCEC,-2.161765
8221,BIBR-1532,EN,5.640789,UCEC,4.800655
8222,BMS-345541,EN,4.18026,UCEC,3.019283
8223,BMS-536924,EN,4.568442,UCEC,2.576561
8224,BMS-754807,EN,2.225505,UCEC,2.969183
8225,Bleomycin,EN,4.065017,UCEC,3.313758
8226,Bleomycin (50 uM),EN,4.514874,UCEC,3.151587
8227,Bortezomib,EN,-4.497695,UCEC,-4.973972
8228,Bosutinib,EN,4.520787,UCEC,2.732146
8229,Bromosporine,EN,1.895485,UCEC,2.594485
8230,Buparlisib,EN,1.136566,UCEC,0.867812
8231,CCT007093,EN,5.944674,UCEC,4.905243
8232,CPI-637,EN,4.399824,UCEC,3.459247
8233,CZC24832,EN,5.625629,UCEC,5.218561
8234,Camptothecin,EN,1.665894,UCEC,-1.640666
8235,Carmustine,EN,7.282276,UCEC,6.108833
8236,Cediranib,EN,2.642843,UCEC,2.109706
8237,Cisplatin,EN,5.056813,UCEC,3.972807
8238,Crizotinib,EN,2.67417,UCEC,2.500214
8239,Cyclophosphamide,EN,5.033289,UCEC,4.902228
8240,Cytarabine,EN,4.276079,UCEC,2.494325
8241,Dabrafenib,EN,6.23209,UCEC,4.824655
8242,Dacarbazine,EN,6.716317,UCEC,5.203494
8243,Dactinomycin,EN,-2.46237,UCEC,-3.678867
8244,Dactolisib,EN,-0.836994,UCEC,-1.474878
8245,Daporinad,EN,-5.935529,UCEC,-5.801798
8246,Dasatinib,EN,4.578746,UCEC,2.847739
8247,Dihydrorotenone,EN,0.537146,UCEC,-0.589851
8248,Dinaciclib,EN,-3.307739,UCEC,-3.424216
8249,Docetaxel,EN,-0.529995,UCEC,-3.35913
8250,Doramapimod,EN,6.124087,UCEC,5.026982
8251,EHT-1864,EN,3.929698,UCEC,3.166831
8252,EPZ004777,EN,6.012583,UCEC,5.221759
8253,EPZ5676,EN,6.59972,UCEC,5.54897
8254,Elephantin,EN,3.712412,UCEC,3.240888
8255,Entinostat,EN,3.287459,UCEC,2.423741
8256,Entospletinib,EN,3.789994,UCEC,4.044112
8257,Epirubicin,EN,0.084675,UCEC,-0.819589
8258,Erlotinib,EN,4.760487,UCEC,3.502861
8259,Fludarabine,EN,6.57522,UCEC,5.012953
8260,Foretinib,EN,1.501511,UCEC,1.264358
8261,Fulvestrant,EN,4.987974,UCEC,3.077699
8262,GDC0810,EN,4.272074,UCEC,4.870677
8263,GNE-317,EN,0.863089,UCEC,0.964042
8264,GSK-LSD1,EN,0.557739,UCEC,2.605257
8265,GSK1904529A,EN,4.340253,UCEC,4.044117
8266,GSK2110183B,EN,1.219611,UCEC,2.856439
8267,GSK2578215A,EN,4.328641,UCEC,4.817297
8268,GSK2606414,EN,3.961971,UCEC,3.820045
8269,GSK2801,EN,4.275234,UCEC,4.77984
8270,GSK2830371,EN,5.995157,UCEC,5.640396
8271,GSK343,EN,4.814699,UCEC,3.891834
8272,GSK591,EN,5.162454,UCEC,4.618229
8273,GW441756,EN,4.614485,UCEC,3.343261
8274,Gallibiscoquinazole,EN,3.856546,UCEC,2.495773
8275,Gefitinib,EN,4.365287,UCEC,3.409292
8276,Gemcitabine,EN,4.544064,UCEC,1.63243
8277,I-BET-762,EN,4.707859,UCEC,3.201272
8278,I-BRD9,EN,4.661434,UCEC,4.127456
8279,ICL-SIRT078,EN,4.738205,UCEC,4.252231
