#,drug,cell_line,IC50,OncotreeCode,prediction
910,Afatinib,NCIH2170,-3.043887,LUSC,0.048221
911,Afuresertib,NCIH2170,1.687789,LUSC,1.965129
912,Alisertib,NCIH2170,0.371933,LUSC,1.804507
913,Alpelisib,NCIH2170,2.351157,LUSC,2.786028
914,Avagacestat,NCIH2170,5.122274,LUSC,5.008774
915,Axitinib,NCIH2170,1.651365,LUSC,3.057017
916,BI-2536,NCIH2170,-1.956209,LUSC,-2.640812
917,BIBR-1532,NCIH2170,5.070408,LUSC,4.94728
918,BMS-345541,NCIH2170,2.512685,LUSC,2.737448
919,BMS-536924,NCIH2170,1.594605,LUSC,1.392514
920,BMS-754807,NCIH2170,0.622179,LUSC,0.428649
921,Bleomycin,NCIH2170,3.98228,LUSC,3.330076
922,Bleomycin (50 uM),NCIH2170,3.215666,LUSC,3.516752
923,Bortezomib,NCIH2170,-4.691718,LUSC,-4.8964
924,Bosutinib,NCIH2170,0.330784,LUSC,2.332017
925,Bromosporine,NCIH2170,2.996869,LUSC,2.216512
926,Buparlisib,NCIH2170,0.075392,LUSC,0.7994
927,CCT007093,NCIH2170,5.571013,LUSC,4.982946
928,CPI-637,NCIH2170,4.43868,LUSC,4.238038
929,CZC24832,NCIH2170,4.061356,LUSC,5.469239
930,Camptothecin,NCIH2170,-3.956039,LUSC,-2.545185
931,Carmustine,NCIH2170,5.79786,LUSC,6.410235
932,Cediranib,NCIH2170,1.293744,LUSC,1.70552
933,Cisplatin,NCIH2170,0.752358,LUSC,2.972695
934,Crizotinib,NCIH2170,1.471901,LUSC,2.733345
935,Cyclophosphamide,NCIH2170,4.952204,LUSC,5.183536
936,Cytarabine,NCIH2170,0.530894,LUSC,2.206779
937,Dabrafenib,NCIH2170,3.415533,LUSC,4.962914
938,Dacarbazine,NCIH2170,5.98748,LUSC,5.665979
939,Dactinomycin,NCIH2170,-4.551184,LUSC,-3.876398
940,Dactolisib,NCIH2170,-2.653821,LUSC,-1.91814
941,Dasatinib,NCIH2170,0.797258,LUSC,3.258214
942,Dihydrorotenone,NCIH2170,2.023358,LUSC,0.661875
943,Dinaciclib,NCIH2170,-2.449249,LUSC,-3.65668
944,Docetaxel,NCIH2170,-5.529357,LUSC,-4.64155
945,Doramapimod,NCIH2170,3.849536,LUSC,5.332197
946,EHT-1864,NCIH2170,4.118902,LUSC,3.39751
947,EPZ004777,NCIH2170,5.481805,LUSC,5.553602
948,EPZ5676,NCIH2170,5.444124,LUSC,5.948187
949,Elephantin,NCIH2170,6.045209,LUSC,4.048336
950,Entinostat,NCIH2170,1.726923,LUSC,1.048691
951,Entospletinib,NCIH2170,2.52304,LUSC,3.621322
952,Epirubicin,NCIH2170,0.463484,LUSC,-0.666076
953,Erlotinib,NCIH2170,0.600995,LUSC,2.026793
954,Fludarabine,NCIH2170,4.678061,LUSC,4.81591
955,Foretinib,NCIH2170,-0.140651,LUSC,0.948494
956,Fulvestrant,NCIH2170,3.640301,LUSC,3.54884
957,GDC0810,NCIH2170,5.430008,LUSC,4.93377
958,GSK-LSD1,NCIH2170,2.551454,LUSC,2.32336
959,GSK1904529A,NCIH2170,4.624341,LUSC,4.463869
960,GSK2110183B,NCIH2170,2.112158,LUSC,3.133136
961,GSK2578215A,NCIH2170,5.591718,LUSC,4.918087
962,GSK2606414,NCIH2170,3.616166,LUSC,3.457874
963,GSK2801,NCIH2170,4.036125,LUSC,4.876722
964,GSK2830371,NCIH2170,5.09033,LUSC,5.674814
965,GSK343,NCIH2170,3.57983,LUSC,3.430527
966,GSK591,NCIH2170,4.9737,LUSC,4.255805
967,GW441756,NCIH2170,1.88632,LUSC,3.187069
968,Gallibiscoquinazole,NCIH2170,3.282386,LUSC,2.582829
969,Gefitinib,NCIH2170,0.811124,LUSC,2.129622
970,Gemcitabine,NCIH2170,-4.8144,LUSC,0.596632
971,I-BET-762,NCIH2170,4.006008,LUSC,3.375486
972,I-BRD9,NCIH2170,4.427187,LUSC,4.521978
973,ICL-SIRT078,NCIH2170,3.539969,LUSC,3.99771
974,IWP-2,NCIH2170,3.289133,LUSC,2.742603
975,Ibrutinib,NCIH2170,-0.518875,LUSC,3.475321
976,Ipatasertib,NCIH2170,2.487374,LUSC,2.643735
977,Irinotecan,NCIH2170,1.565138,LUSC,2.246101
978,JNK Inhibitor VIII,NCIH2170,5.140805,LUSC,5.373974
979,JQ1,NCIH2170,2.380914,LUSC,1.498758
980,KRAS (G12C) Inhibitor-12,NCIH2170,3.619618,LUSC,4.400928
981,KU-55933,NCIH2170,5.392904,LUSC,4.946816
982,L-Oxonoreleagnine,NCIH2170,4.341437,LUSC,3.538978
983,LCL161,NCIH2170,4.128568,LUSC,4.734909
984,LGK974,NCIH2170,4.519156,LUSC,3.988363
985,LJI308,NCIH2170,4.443743,LUSC,4.840478
986,LMP744,NCIH2170,-2.875567,LUSC,-1.081278
987,LY2109761,NCIH2170,5.493128,LUSC,5.187875
988,Lapatinib,NCIH2170,-0.917778,LUSC,1.876518
989,Leflunomide,NCIH2170,5.208265,LUSC,4.988904
990,Lenalidomide,NCIH2170,4.198693,LUSC,5.259735
991,Lestaurtinib,NCIH2170,-0.999885,LUSC,0.16747
992,Linsitinib,NCIH2170,3.120855,LUSC,3.303089
993,Luminespib,NCIH2170,-2.387012,LUSC,-2.240577
994,MG-132,NCIH2170,-1.406502,LUSC,-1.200027
995,MIM1,NCIH2170,2.818769,LUSC,3.847577
996,MIRA-1,NCIH2170,5.245766,LUSC,5.600941
997,MK-1775,NCIH2170,-0.607562,LUSC,-0.105722
998,MK-2206,NCIH2170,2.823202,LUSC,2.337891
999,MK-8776,NCIH2170,3.086209,LUSC,3.036007
1000,ML323,NCIH2170,5.126829,LUSC,4.336823
1001,MN-64,NCIH2170,4.325707,LUSC,4.386149
1002,Methotrexate,NCIH2170,-3.389001,LUSC,-0.408762
1003,Mirin,NCIH2170,4.73035,LUSC,4.421782
1004,Mitoxantrone,NCIH2170,-0.516845,LUSC,1.245914
1005,Motesanib,NCIH2170,4.072035,LUSC,5.747171
1006,Mycophenolic acid,NCIH2170,2.913426,LUSC,2.278318
1007,N-acetyl cysteine,NCIH2170,9.803475,LUSC,10.563753
1008,NU7441,NCIH2170,1.633591,LUSC,2.845095
1009,NVP-ADW742,NCIH2170,3.065545,LUSC,1.869888
1010,Navitoclax,NCIH2170,-0.101656,LUSC,2.520252
1011,Nelarabine,NCIH2170,6.263036,LUSC,6.277371
1012,Nilotinib,NCIH2170,3.651065,LUSC,3.375685
1013,Niraparib,NCIH2170,3.089727,LUSC,3.93772
1014,Nutlin-3a (-),NCIH2170,5.444464,LUSC,5.608882
1015,OF-1,NCIH2170,3.219471,LUSC,4.332555
1016,OSI-027,NCIH2170,1.604154,LUSC,1.965268
1017,OTX015,NCIH2170,3.593007,LUSC,1.726274
1018,Obatoclax Mesylate,NCIH2170,0.587147,LUSC,0.66175
1019,Olaparib,NCIH2170,4.264541,LUSC,4.564075
1020,Osimertinib,NCIH2170,-2.274924,LUSC,0.223707
1021,Oxaliplatin,NCIH2170,3.807721,LUSC,4.402952
1022,P22077,NCIH2170,5.320855,LUSC,4.502756
1023,PCI-34051,NCIH2170,4.507806,LUSC,4.578303
1024,PD0325901,NCIH2170,4.560798,LUSC,0.419477
1025,PD173074,NCIH2170,2.888292,LUSC,3.5463
1026,PFI-1,NCIH2170,5.193018,LUSC,4.086212
1027,PFI3,NCIH2170,5.099137,LUSC,5.301957
1028,PLX-4720,NCIH2170,3.941708,LUSC,4.442809
1029,POMHEX,NCIH2170,1.032882,LUSC,1.311831
1030,PRIMA-1MET,NCIH2170,5.751309,LUSC,5.213646
1031,PRT062607,NCIH2170,2.542602,LUSC,2.770544
1032,Paclitaxel,NCIH2170,-4.424539,LUSC,-3.888216
1033,Palbociclib,NCIH2170,3.144239,LUSC,2.854524
1034,Pevonedistat,NCIH2170,-1.597406,LUSC,0.540307
1035,Picolinici-acid,NCIH2170,5.200169,LUSC,5.221256
1036,Pictilisib,NCIH2170,-0.228175,LUSC,0.390672
1037,Podophyllotoxin bromide,NCIH2170,-0.792564,LUSC,-0.874742
1038,Pyridostatin,NCIH2170,3.229479,LUSC,3.644832
1039,RO-3306,NCIH2170,2.263182,LUSC,3.03916
1040,RVX-208,NCIH2170,4.357286,LUSC,4.847385
1041,Rapamycin,NCIH2170,-3.8137,LUSC,-2.909958
1042,Refametinib,NCIH2170,3.428922,LUSC,2.051843
1043,Remodelin,NCIH2170,5.410695,LUSC,4.466123
1044,Ribociclib,NCIH2170,3.971137,LUSC,3.132248
1045,Romidepsin,NCIH2170,-5.29833,LUSC,-5.559543
1046,Rucaparib,NCIH2170,2.67025,LUSC,3.877879
1047,Ruxolitinib,NCIH2170,4.703466,LUSC,4.830188
1048,SB216763,NCIH2170,5.475426,LUSC,5.186221
1049,SB590885,NCIH2170,3.415145,LUSC,4.215509
1050,SCH772984,NCIH2170,4.444555,LUSC,0.873394
1051,SGC-CBP30,NCIH2170,4.411738,LUSC,4.09901
1052,SGC0946,NCIH2170,1.734392,LUSC,2.130018
1053,SN-38,NCIH2170,-5.059042,LUSC,-3.198722
1054,Sabutoclax,NCIH2170,0.900077,LUSC,0.362184
1055,Sapitinib,NCIH2170,-0.505755,LUSC,2.981048
1056,Savolitinib,NCIH2170,2.012438,LUSC,2.316133
1057,Schweinfurthin A,NCIH2170,1.966791,LUSC,2.458102
1058,Selumetinib,NCIH2170,5.656592,LUSC,2.997562
1059,Sepantronium bromide,NCIH2170,-3.663828,LUSC,-2.575042
1060,Serdemetan,NCIH2170,3.413761,LUSC,3.519706
1061,Sinularin,NCIH2170,4.208853,LUSC,3.624042
1062,Sorafenib,NCIH2170,3.051977,LUSC,2.551965
1063,Staurosporine,NCIH2170,-4.138804,LUSC,-3.004616
1064,Talazoparib,NCIH2170,-0.669159,LUSC,3.581334
1065,Tamoxifen,NCIH2170,4.365352,LUSC,3.769303
1066,Tanespimycin,NCIH2170,-2.950654,LUSC,-1.112669
1067,Taselisib,NCIH2170,0.609259,LUSC,0.288902
1068,Telomerase Inhibitor IX,NCIH2170,0.444472,LUSC,1.085302
1069,Temozolomide,NCIH2170,4.829815,LUSC,6.603435
1070,Teniposide,NCIH2170,0.023899,LUSC,0.947482
1071,Topotecan,NCIH2170,-0.857735,LUSC,0.060198
1072,Trametinib,NCIH2170,3.924432,LUSC,-1.718105
1073,UMI-77,NCIH2170,5.388735,LUSC,3.089231
1074,UNC0379,NCIH2170,2.190364,LUSC,2.85113
1075,UNC0638,NCIH2170,3.557406,LUSC,3.737559
1076,Ulixertinib,NCIH2170,3.801924,LUSC,1.51042
1077,Uprosertib,NCIH2170,2.026297,LUSC,2.291532
1078,VE-822,NCIH2170,0.692166,LUSC,2.648623
1079,VE821,NCIH2170,3.61206,LUSC,4.0507
1080,VX-11e,NCIH2170,4.391841,LUSC,2.010814
1081,Veliparib,NCIH2170,5.400731,LUSC,5.104039
1082,Venetoclax,NCIH2170,3.43515,LUSC,3.135687
1083,Vinblastine,NCIH2170,-4.575331,LUSC,-4.457859
1084,Vincristine,NCIH2170,-0.196981,LUSC,-3.146851
1085,Vinorelbine,NCIH2170,-2.474349,LUSC,-3.961267
1086,Vismodegib,NCIH2170,5.52917,LUSC,4.968596
1087,Vorinostat,NCIH2170,0.946208,LUSC,1.503217
1088,WEHI-539,NCIH2170,0.796005,LUSC,4.736404
1089,WIKI4,NCIH2170,4.71659,LUSC,4.038231
1090,WZ4003,NCIH2170,3.975304,LUSC,3.893013
1091,Wee1 Inhibitor,NCIH2170,1.041097,LUSC,1.546833
1092,Wnt-C59,NCIH2170,5.227703,LUSC,4.199944
1093,XAV939,NCIH2170,3.717925,LUSC,4.162808
1094,YK-4-279,NCIH2170,0.524238,LUSC,1.688608
1095,ZM447439,NCIH2170,0.924494,LUSC,2.493104
1096,Zoledronate,NCIH2170,3.312853,LUSC,4.269629
1097,alpha-lipoic acid,NCIH2170,7.629876,LUSC,7.944401
1098,glutathione,NCIH2170,9.221423,LUSC,9.808764
1099,5-Fluorouracil,NCIH146,3.657896,SCLC,4.486487
1100,ABT737,NCIH146,-2.23768,SCLC,0.860783
1101,AGI-5198,NCIH146,3.624073,SCLC,4.421701
1102,AGI-6780,NCIH146,3.974842,SCLC,4.489536
1103,AGK2,NCIH146,3.014805,SCLC,3.299008
1104,AMG-319,NCIH146,5.563576,SCLC,4.838287
1105,AT13148,NCIH146,3.131663,SCLC,3.140273
1106,AZ6102,NCIH146,3.364201,SCLC,2.931881
1107,AZ960,NCIH146,2.230332,SCLC,0.863212
1108,AZD3759,NCIH146,3.341725,SCLC,2.677835
1109,AZD4547,NCIH146,3.663788,SCLC,3.120528
1110,AZD5363,NCIH146,4.644727,SCLC,3.506167
1111,AZD5582,NCIH146,2.012681,SCLC,2.487355
1112,AZD6482,NCIH146,5.603435,SCLC,4.240217
1113,AZD6738,NCIH146,2.421189,SCLC,2.044087
1114,AZD7762,NCIH146,0.550611,SCLC,0.737007
1115,AZD8186,NCIH146,5.082524,SCLC,3.624047
1116,Afatinib,NCIH146,1.078987,SCLC,1.664077
1117,Afuresertib,NCIH146,3.442519,SCLC,3.228387
1118,Alisertib,NCIH146,2.248533,SCLC,1.418818
1119,Alpelisib,NCIH146,3.622992,SCLC,3.50189
1120,Avagacestat,NCIH146,3.572423,SCLC,4.834453
1121,Axitinib,NCIH146,2.424052,SCLC,2.325808
1122,BI-2536,NCIH146,-1.532715,SCLC,-1.436839
1123,BIBR-1532,NCIH146,5.872511,SCLC,4.947838
1124,BMS-345541,NCIH146,2.03284,SCLC,2.656025
1125,BMS-536924,NCIH146,3.871981,SCLC,2.525285
1126,BMS-754807,NCIH146,3.873944,SCLC,1.761607
1127,BX795,NCIH146,2.493888,SCLC,2.859351
1128,Bicalutamide,NCIH146,3.715171,SCLC,4.849567
1129,Bortezomib,NCIH146,-4.924829,SCLC,-5.312144
1130,Bosutinib,NCIH146,3.075422,SCLC,3.147962
1131,Buparlisib,NCIH146,1.764563,SCLC,1.41487
1132,CCT-018159,NCIH146,3.332561,SCLC,3.979575
1133,CCT007093,NCIH146,4.947767,SCLC,4.999837
1134,CHIR-99021,NCIH146,5.668043,SCLC,5.342727
1135,CZC24832,NCIH146,5.846322,SCLC,5.277308
1136,Camptothecin,NCIH146,-2.960427,SCLC,-3.325945
1137,Cediranib,NCIH146,1.825081,SCLC,2.179598
1138,Crizotinib,NCIH146,3.10733,SCLC,2.681533
1139,Cyclophosphamide,NCIH146,5.331158,SCLC,5.390098
1140,Dabrafenib,NCIH146,4.407024,SCLC,5.186771
1141,Dactinomycin,NCIH146,-4.176434,SCLC,-3.623767
1142,Dactolisib,NCIH146,-2.148024,SCLC,-1.210854
1143,Daporinad,NCIH146,-5.09377,SCLC,-3.697404
1144,Dasatinib,NCIH146,3.237857,SCLC,2.882808
1145,Dinaciclib,NCIH146,-3.76297,SCLC,-2.671085
1146,Docetaxel,NCIH146,-2.909871,SCLC,-3.840769
1147,Doramapimod,NCIH146,2.533555,SCLC,5.078083
1148,EHT-1864,NCIH146,2.872611,SCLC,3.518944
1149,EPZ004777,NCIH146,3.938753,SCLC,5.174673
1150,EPZ5676,NCIH146,4.947133,SCLC,5.670189
1151,Elesclomol,NCIH146,-2.34541,SCLC,-2.287807
1152,Entinostat,NCIH146,-1.810497,SCLC,0.789331
1153,Entospletinib,NCIH146,4.134874,SCLC,4.053681
1154,Epirubicin,NCIH146,-0.147009,SCLC,-0.059834
1155,Erlotinib,NCIH146,3.32368,SCLC,3.758097
1156,Foretinib,NCIH146,1.516987,SCLC,1.323257
1157,Fulvestrant,NCIH146,2.554232,SCLC,3.395684
1158,GDC0810,NCIH146,5.514699,SCLC,4.903144
1159,GNE-317,NCIH146,0.692242,SCLC,1.748354
1160,GSK1904529A,NCIH146,2.84951,SCLC,4.527468
1161,GSK2578215A,NCIH146,5.60846,SCLC,4.976129
1162,GSK2606414,NCIH146,3.525753,SCLC,3.935765
1163,GSK269962A,NCIH146,1.997466,SCLC,1.852691
1164,GSK343,NCIH146,3.22688,SCLC,3.071759
1165,GSK591,NCIH146,2.93577,SCLC,4.096799
1166,GW441756,NCIH146,4.267804,SCLC,3.371924
1167,Gefitinib,NCIH146,3.800289,SCLC,3.513101
1168,Gemcitabine,NCIH146,-2.358643,SCLC,-0.498601
1169,I-BET-762,NCIH146,2.517626,SCLC,3.151597
1170,I-BRD9,NCIH146,3.658144,SCLC,4.454453
1171,IOX2,NCIH146,1.762154,SCLC,2.202471
1172,IWP-2,NCIH146,3.598757,SCLC,2.5985
1173,Ibrutinib,NCIH146,4.064785,SCLC,4.633093
1174,Ipatasertib,NCIH146,4.652238,SCLC,3.841408
1175,Irinotecan,NCIH146,0.893964,SCLC,1.823938
1176,JNK Inhibitor VIII,NCIH146,4.194727,SCLC,5.12785
1177,JQ1,NCIH146,0.279394,SCLC,1.699986
1178,KRAS (G12C) Inhibitor-12,NCIH146,4.500784,SCLC,4.508848
1179,KU-55933,NCIH146,5.87682,SCLC,5.091634
1180,LCL161,NCIH146,5.310848,SCLC,4.7042
1181,LGK974,NCIH146,4.833762,SCLC,4.544142
1182,LJI308,NCIH146,4.239314,SCLC,5.059168
1183,LY2109761,NCIH146,4.909134,SCLC,5.1854
1184,Lapatinib,NCIH146,2.548869,SCLC,3.67045
1185,Leflunomide,NCIH146,5.265076,SCLC,4.941987
1186,Lenalidomide,NCIH146,5.076853,SCLC,5.231288
1187,Lestaurtinib,NCIH146,-0.025453,SCLC,0.817756
1188,Linsitinib,NCIH146,4.177161,SCLC,3.915212
1189,Luminespib,NCIH146,-2.499019,SCLC,-1.720902
1190,MG-132,NCIH146,-1.259203,SCLC,-1.242304
1191,MIRA-1,NCIH146,5.76915,SCLC,4.7334
1192,MK-1775,NCIH146,0.211023,SCLC,0.465926
1193,MK-2206,NCIH146,2.745366,SCLC,3.254543
1194,MK-8776,NCIH146,2.414715,SCLC,3.121889
1195,ML323,NCIH146,4.213697,SCLC,4.866178
1196,MN-64,NCIH146,5.211346,SCLC,4.717089
1197,Methotrexate,NCIH146,3.401159,SCLC,2.54679
1198,Mirin,NCIH146,3.664219,SCLC,4.401388
1199,Motesanib,NCIH146,5.717909,SCLC,5.7218
1200,NU7441,NCIH146,2.649539,SCLC,3.236471
1201,NVP-ADW742,NCIH146,2.314921,SCLC,2.126654
1202,Navitoclax,NCIH146,-2.783891,SCLC,1.215291
1203,Nilotinib,NCIH146,2.614132,SCLC,3.76264
1204,Niraparib,NCIH146,3.532639,SCLC,3.504692
1205,Nutlin-3a (-),NCIH146,4.408538,SCLC,5.292308
1206,OF-1,NCIH146,4.031124,SCLC,4.223232
1207,OSI-027,NCIH146,2.036428,SCLC,2.719342
1208,OTX015,NCIH146,0.944283,SCLC,1.734145
1209,Olaparib,NCIH146,3.06168,SCLC,3.89103
1210,Osimertinib,NCIH146,1.603608,SCLC,1.614983
1211,Oxaliplatin,NCIH146,2.40065,SCLC,3.634294
1212,P22077,NCIH146,3.427862,SCLC,4.389809
1213,PCI-34051,NCIH146,2.898774,SCLC,4.018765
1214,PD0325901,NCIH146,3.728177,SCLC,3.240124
1215,PD173074,NCIH146,3.098564,SCLC,3.805214
1216,PF-4708671,NCIH146,3.156083,SCLC,3.393776
1217,PFI-1,NCIH146,4.122652,SCLC,3.775791
1218,PFI3,NCIH146,5.527107,SCLC,5.378052
1219,PLX-4720,NCIH146,3.483261,SCLC,4.473942
1220,PRIMA-1MET,NCIH146,3.981674,SCLC,3.185525
1221,PRT062607,NCIH146,1.885956,SCLC,2.950619
1222,Paclitaxel,NCIH146,-2.19133,SCLC,-2.833579
1223,Palbociclib,NCIH146,3.272229,SCLC,3.502988
1224,Pevonedistat,NCIH146,-0.833203,SCLC,1.47189
1225,Picolinici-acid,NCIH146,4.160279,SCLC,5.240119
1226,Pictilisib,NCIH146,2.345776,SCLC,2.22606
1227,Piperlongumine,NCIH146,2.100877,SCLC,1.622663
1228,Pyridostatin,NCIH146,2.613915,SCLC,3.490941
1229,RO-3306,NCIH146,1.836807,SCLC,2.615755
1230,RVX-208,NCIH146,5.690839,SCLC,4.537498
1231,Rapamycin,NCIH146,-2.716309,SCLC,-1.502159
1232,Refametinib,NCIH146,4.537933,SCLC,4.363325
1233,Ribociclib,NCIH146,3.987825,SCLC,3.649199
1234,Rucaparib,NCIH146,3.10286,SCLC,3.695348
1235,Ruxolitinib,NCIH146,4.510341,SCLC,4.98773
1236,SB216763,NCIH146,5.880987,SCLC,5.229163
1237,SB505124,NCIH146,3.402889,SCLC,4.06621
1238,SB590885,NCIH146,3.347828,SCLC,4.416879
1239,SCH772984,NCIH146,3.749168,SCLC,4.024117
1240,SGC0946,NCIH146,2.014679,SCLC,2.300582
1241,SL0101,NCIH146,3.932838,SCLC,4.944707
1242,SN-38,NCIH146,-2.756189,SCLC,-4.337453
1243,Sabutoclax,NCIH146,0.432447,SCLC,-0.029576
1244,Sapitinib,NCIH146,5.13834,SCLC,4.62212
1245,Savolitinib,NCIH146,2.864778,SCLC,2.305203
1246,Selumetinib,NCIH146,4.687036,SCLC,4.860683
1247,Sepantronium bromide,NCIH146,-5.646632,SCLC,-4.427815
1248,Serdemetan,NCIH146,3.280936,SCLC,3.836015
1249,Sorafenib,NCIH146,1.23668,SCLC,2.663722
1250,Staurosporine,NCIH146,-1.677532,SCLC,-2.790763
1251,Talazoparib,NCIH146,1.219778,SCLC,2.223719
1252,Tamoxifen,NCIH146,4.364471,SCLC,4.086915
1253,Tanespimycin,NCIH146,0.25692,SCLC,2.076035
1254,Taselisib,NCIH146,3.432687,SCLC,2.763434
1255,Telomerase Inhibitor IX,NCIH146,0.39613,SCLC,0.513447
1256,Temozolomide,NCIH146,5.159104,SCLC,6.480314
1257,Temsirolimus,NCIH146,0.329598,SCLC,1.787045
1258,Tozasertib,NCIH146,1.453895,SCLC,1.181821
1259,Trametinib,NCIH146,2.302198,SCLC,2.456615
1260,Tretinoin,NCIH146,4.932837,SCLC,4.734843
1261,Ulixertinib,NCIH146,2.877064,SCLC,3.807289
1262,Uprosertib,NCIH146,3.521902,SCLC,3.457149
1263,VE-822,NCIH146,4.425436,SCLC,3.04949
1264,VE821,NCIH146,3.925815,SCLC,3.963233
1265,VX-11e,NCIH146,3.58411,SCLC,4.070811
1266,Veliparib,NCIH146,5.392121,SCLC,5.168542
1267,Venetoclax,NCIH146,-0.345648,SCLC,2.782817
1268,Vinorelbine,NCIH146,-2.334079,SCLC,-3.306963
1269,Vismodegib,NCIH146,5.278959,SCLC,4.980124
1270,Vorinostat,NCIH146,-0.000713,SCLC,1.275632
1271,WEHI-539,NCIH146,-1.080451,SCLC,3.106889
1272,WIKI4,NCIH146,3.25152,SCLC,3.657947
1273,WZ4003,NCIH146,5.703216,SCLC,4.718355
1274,Wee1 Inhibitor,NCIH146,0.1476,SCLC,1.264023
1275,Wnt-C59,NCIH146,4.749937,SCLC,4.477257
1276,XAV939,NCIH146,4.010385,SCLC,3.9546
1277,YK-4-279,NCIH146,2.558391,SCLC,2.167016
1278,ZM447439,NCIH146,2.582555,SCLC,1.569339
1279,5-Fluorouracil,NCIH1299,3.664405,LCLC,4.586978
1280,5-azacytidine,NCIH1299,3.457411,LCLC,3.439029
1281,A-366,NCIH1299,5.157933,LCLC,5.043386
1282,ABT737,NCIH1299,5.057074,LCLC,2.953014
1283,AGI-5198,NCIH1299,6.079127,LCLC,4.809783
1284,AGI-6780,NCIH1299,3.916117,LCLC,4.624281
1285,AGK2,NCIH1299,4.706475,LCLC,3.504475
1286,AMG-319,NCIH1299,5.054858,LCLC,5.40739
1287,AT13148,NCIH1299,3.286609,LCLC,4.486466
1288,AZ6102,NCIH1299,2.13772,LCLC,2.704778
1289,AZ960,NCIH1299,1.40766,LCLC,2.524706
1290,AZD1208,NCIH1299,6.13504,LCLC,5.475294
1291,AZD1332,NCIH1299,2.397392,LCLC,4.765639
1292,AZD2014,NCIH1299,1.442487,LCLC,2.622072
1293,AZD3759,NCIH1299,3.71533,LCLC,3.11653
1294,AZD4547,NCIH1299,4.525209,LCLC,3.301559
1295,AZD5153,NCIH1299,-0.060365,LCLC,1.718026
1296,AZD5363,NCIH1299,4.78573,LCLC,4.111836
1297,AZD5438,NCIH1299,2.305221,LCLC,2.489475
1298,AZD5582,NCIH1299,0.904442,LCLC,1.848058
1299,AZD5991,NCIH1299,5.657177,LCLC,5.031494
1300,AZD6738,NCIH1299,3.545464,LCLC,2.691684
1301,AZD7762,NCIH1299,0.370718,LCLC,0.656084
1302,AZD8055,NCIH1299,-0.176429,LCLC,0.625408
1303,AZD8186,NCIH1299,3.883849,LCLC,4.120697
1304,Acetalax,NCIH1299,6.76211,LCLC,5.668716
1305,Afatinib,NCIH1299,2.018097,LCLC,2.323223
1306,Afuresertib,NCIH1299,4.188932,LCLC,3.922935
1307,Alisertib,NCIH1299,1.237953,LCLC,2.826821
1308,Alpelisib,NCIH1299,3.376081,LCLC,4.472919
1309,Avagacestat,NCIH1299,4.806916,LCLC,5.323776
1310,Axitinib,NCIH1299,2.304867,LCLC,3.842684
1311,BI-2536,NCIH1299,-2.032036,LCLC,-1.999168
1312,BIBR-1532,NCIH1299,6.073767,LCLC,5.115394
1313,BMS-345541,NCIH1299,2.372824,LCLC,3.604845
1314,BMS-536924,NCIH1299,2.195746,LCLC,2.548357
1315,BMS-754807,NCIH1299,2.675781,LCLC,2.818619
1316,Bleomycin,NCIH1299,3.195386,LCLC,3.094988
1317,Bleomycin (50 uM),NCIH1299,3.350793,LCLC,2.944612
1318,Bortezomib,NCIH1299,-4.446316,LCLC,-5.097132
1319,Bosutinib,NCIH1299,3.646027,LCLC,3.292506
1320,Bromosporine,NCIH1299,1.111842,LCLC,2.383052
1321,Buparlisib,NCIH1299,1.267783,LCLC,1.651498
1322,CCT007093,NCIH1299,5.730331,LCLC,5.197984
1323,CPI-637,NCIH1299,4.285818,LCLC,4.751728
1324,CZC24832,NCIH1299,5.311388,LCLC,5.501995
1325,Camptothecin,NCIH1299,-1.935191,LCLC,-2.465704
1326,Carmustine,NCIH1299,6.946346,LCLC,6.743164
1327,Cediranib,NCIH1299,4.480668,LCLC,2.889744
1328,Cisplatin,NCIH1299,2.973067,LCLC,3.123185
1329,Crizotinib,NCIH1299,2.410131,LCLC,3.311165
1330,Cyclophosphamide,NCIH1299,6.13003,LCLC,5.586258
1331,Cytarabine,NCIH1299,1.597549,LCLC,2.506068
1332,Dabrafenib,NCIH1299,3.816271,LCLC,4.972248
1333,Dacarbazine,NCIH1299,6.516875,LCLC,6.165794
1334,Dactinomycin,NCIH1299,-3.403993,LCLC,-3.684953
1335,Dactolisib,NCIH1299,-1.73866,LCLC,-1.296458
1336,Daporinad,NCIH1299,-3.304504,LCLC,-3.660206
1337,Dasatinib,NCIH1299,-0.376475,LCLC,2.007236
1338,Dihydrorotenone,NCIH1299,1.298104,LCLC,0.749346
1339,Dinaciclib,NCIH1299,-2.920625,LCLC,-2.7618
1340,Docetaxel,NCIH1299,-3.059773,LCLC,-4.560567
1341,Doramapimod,NCIH1299,6.129233,LCLC,5.696796
1342,EHT-1864,NCIH1299,4.453499,LCLC,3.768639
1343,EPZ004777,NCIH1299,5.444387,LCLC,5.861737
1344,EPZ5676,NCIH1299,5.486898,LCLC,6.221127
1345,Elephantin,NCIH1299,3.832248,LCLC,4.076247
1346,Entinostat,NCIH1299,4.471658,LCLC,2.582189
1347,Entospletinib,NCIH1299,3.659256,LCLC,4.177385
1348,Epirubicin,NCIH1299,-0.582449,LCLC,-0.993101
1349,Erlotinib,NCIH1299,4.720582,LCLC,3.641493
1350,Fludarabine,NCIH1299,6.182959,LCLC,5.783604
1351,Foretinib,NCIH1299,1.504434,LCLC,1.690736
