,drug,cell_line,IC50,OncotreeCode,prediction
6166,VX-11e,L1236,2.777858,HL,3.007336
6167,Veliparib,L1236,4.799563,HL,4.580711
6168,Venetoclax,L1236,2.50995,HL,2.011224
6169,Vinblastine,L1236,-2.680135,HL,-4.593001
6170,Vincristine,L1236,-3.237345,HL,-3.634042
6171,Vinorelbine,L1236,-1.802409,HL,-4.179577
6172,Vismodegib,L1236,3.273231,HL,4.292645
6173,Vorinostat,L1236,-0.256138,HL,1.031842
6174,WEHI-539,L1236,-2.620206,HL,3.085352
6175,WIKI4,L1236,4.328508,HL,3.519744
6176,WZ4003,L1236,2.205253,HL,3.575109
6177,Wee1 Inhibitor,L1236,-0.039043,HL,0.588876
6178,Wnt-C59,L1236,2.092779,HL,3.262784
6179,XAV939,L1236,2.251323,HL,3.896293
6180,YK-4-279,L1236,2.19037,HL,0.853514
6181,ZM447439,L1236,3.050207,HL,1.69759
6182,Zoledronate,L1236,3.444944,HL,3.546121
6183,alpha-lipoic acid,L1236,7.259317,HL,7.121691
6184,glutathione,L1236,7.68688,HL,8.741796
6185,5-Fluorouracil,CAOV3,2.7159,HGSOC,4.062166
6186,ABT737,CAOV3,1.278112,HGSOC,2.62849
6187,AGI-5198,CAOV3,4.879634,HGSOC,4.864661
6188,AGI-6780,CAOV3,5.641355,HGSOC,4.69449
6189,AGK2,CAOV3,2.974494,HGSOC,3.410786
6190,AMG-319,CAOV3,4.164374,HGSOC,5.199503
6191,AT13148,CAOV3,2.624501,HGSOC,4.998111
6192,AZ6102,CAOV3,0.918025,HGSOC,2.7953
6193,AZ960,CAOV3,0.220203,HGSOC,3.355994
6194,AZD3759,CAOV3,2.633336,HGSOC,2.507753
6195,AZD4547,CAOV3,5.540034,HGSOC,4.078522
6196,AZD5363,CAOV3,3.036714,HGSOC,3.68544
6197,AZD5582,CAOV3,-3.070914,HGSOC,4.068503
6198,AZD6482,CAOV3,2.444223,HGSOC,4.852074
6199,AZD6738,CAOV3,1.078246,HGSOC,1.650171
6200,AZD7762,CAOV3,-0.593719,HGSOC,0.273835
6201,AZD8186,CAOV3,2.735727,HGSOC,3.64566
6202,Afatinib,CAOV3,2.768943,HGSOC,1.69903
6203,Afuresertib,CAOV3,4.144962,HGSOC,3.06846
6204,Alisertib,CAOV3,-2.783549,HGSOC,3.250819
6205,Alpelisib,CAOV3,3.506048,HGSOC,4.344832
6206,Avagacestat,CAOV3,5.515539,HGSOC,5.199984
6207,Axitinib,CAOV3,1.339515,HGSOC,3.501815
6208,BI-2536,CAOV3,-2.358737,HGSOC,-0.61503
6209,BIBR-1532,CAOV3,4.422128,HGSOC,5.256763
6210,BMS-345541,CAOV3,3.590443,HGSOC,3.875756
6211,BMS-536924,CAOV3,2.498971,HGSOC,2.729216
6212,BMS-754807,CAOV3,0.189428,HGSOC,2.387258
6213,BX795,CAOV3,1.371197,HGSOC,3.801076
6214,Bicalutamide,CAOV3,4.09678,HGSOC,4.957299
6215,Bortezomib,CAOV3,-6.032665,HGSOC,-4.74478
6216,Bosutinib,CAOV3,2.580897,HGSOC,3.251649
6217,Buparlisib,CAOV3,1.782294,HGSOC,1.190409
6218,CCT-018159,CAOV3,2.621117,HGSOC,4.460034
6219,CCT007093,CAOV3,4.938021,HGSOC,5.137864
6220,CHIR-99021,CAOV3,5.755805,HGSOC,5.785749
6221,CZC24832,CAOV3,5.709578,HGSOC,5.37603
6222,Camptothecin,CAOV3,-3.812551,HGSOC,-4.165082
6223,Cediranib,CAOV3,2.65089,HGSOC,3.046879
6224,Crizotinib,CAOV3,1.449466,HGSOC,4.125011
6225,Cyclophosphamide,CAOV3,4.961385,HGSOC,5.600729
6226,Dabrafenib,CAOV3,3.119329,HGSOC,5.253259
6227,Dactinomycin,CAOV3,-4.690856,HGSOC,-3.19882
6228,Dactolisib,CAOV3,-1.874058,HGSOC,-1.176596
6229,Daporinad,CAOV3,1.705889,HGSOC,-3.487648
6230,Dasatinib,CAOV3,-1.810702,HGSOC,0.964794
6231,Dinaciclib,CAOV3,-3.178745,HGSOC,-2.42935
6232,Docetaxel,CAOV3,-6.389464,HGSOC,-2.206078
6233,Doramapimod,CAOV3,4.110463,HGSOC,5.469836
6234,EHT-1864,CAOV3,3.004259,HGSOC,3.448883
6235,EPZ004777,CAOV3,5.1245,HGSOC,5.707513
6236,EPZ5676,CAOV3,5.522676,HGSOC,6.057629
6237,Elesclomol,CAOV3,1.705299,HGSOC,-0.251529
6238,Entinostat,CAOV3,2.806692,HGSOC,3.388102
6239,Entospletinib,CAOV3,3.751959,HGSOC,4.393182
6240,Epirubicin,CAOV3,-0.858235,HGSOC,-0.638946
6241,Erlotinib,CAOV3,2.918658,HGSOC,2.84439
6242,Foretinib,CAOV3,0.004205,HGSOC,2.057604
6243,Fulvestrant,CAOV3,3.193567,HGSOC,3.957893
6244,GDC0810,CAOV3,5.699584,HGSOC,5.142041
6245,GNE-317,CAOV3,1.131686,HGSOC,1.098207
6246,GSK1904529A,CAOV3,3.245949,HGSOC,4.671604
6247,GSK2578215A,CAOV3,4.161217,HGSOC,5.208752
6248,GSK2606414,CAOV3,5.2375,HGSOC,4.180099
6249,GSK269962A,CAOV3,1.449636,HGSOC,3.52552
6250,GSK343,CAOV3,3.330626,HGSOC,3.810766
6251,GSK591,CAOV3,4.399533,HGSOC,4.562716
6252,GW441756,CAOV3,3.96294,HGSOC,3.429539
6253,Gefitinib,CAOV3,2.992463,HGSOC,3.091585
6254,Gemcitabine,CAOV3,-5.484513,HGSOC,-3.872583
6255,I-BET-762,CAOV3,0.826445,HGSOC,4.519335
6256,I-BRD9,CAOV3,4.578327,HGSOC,4.98085
6257,IOX2,CAOV3,2.520312,HGSOC,2.658648
6258,IWP-2,CAOV3,3.280541,HGSOC,3.186907
6259,Ibrutinib,CAOV3,4.268446,HGSOC,5.210628
6260,Ipatasertib,CAOV3,3.685049,HGSOC,4.110869
6261,Irinotecan,CAOV3,0.416847,HGSOC,1.589328
6262,JNK Inhibitor VIII,CAOV3,4.319392,HGSOC,5.521315
6263,JQ1,CAOV3,-0.665769,HGSOC,2.948549
6264,KRAS (G12C) Inhibitor-12,CAOV3,3.819239,HGSOC,5.101901
6265,KU-55933,CAOV3,4.84004,HGSOC,5.275599
6266,LCL161,CAOV3,0.200912,HGSOC,5.070582
6267,LGK974,CAOV3,3.390622,HGSOC,4.222855
6268,LJI308,CAOV3,3.869308,HGSOC,5.200929
6269,LY2109761,CAOV3,4.069182,HGSOC,5.5316
6270,Lapatinib,CAOV3,3.713219,HGSOC,3.935005
6271,Leflunomide,CAOV3,4.745667,HGSOC,4.897258
6272,Lenalidomide,CAOV3,5.73984,HGSOC,5.64327
6273,Lestaurtinib,CAOV3,-1.306238,HGSOC,0.767776
6274,Linsitinib,CAOV3,4.335402,HGSOC,4.730389
6275,Luminespib,CAOV3,-3.084706,HGSOC,-1.195168
6276,MG-132,CAOV3,-2.340943,HGSOC,-1.630459
6277,MIRA-1,CAOV3,5.463392,HGSOC,6.096855
6278,MK-1775,CAOV3,-0.240056,HGSOC,0.431872
6279,MK-2206,CAOV3,4.875438,HGSOC,3.981796
6280,MK-8776,CAOV3,1.807842,HGSOC,3.486396
6281,ML323,CAOV3,4.314291,HGSOC,4.521142
6282,MN-64,CAOV3,3.514181,HGSOC,4.904788
6283,Methotrexate,CAOV3,2.912569,HGSOC,-0.496768
6284,Mirin,CAOV3,3.815897,HGSOC,4.713159
6285,Motesanib,CAOV3,5.748947,HGSOC,5.475289
6286,N-acetyl cysteine,CAOV3,9.158945,HGSOC,10.429012
6287,NU7441,CAOV3,1.430522,HGSOC,3.739924
6288,NVP-ADW742,CAOV3,5.347869,HGSOC,3.624296
6289,Navitoclax,CAOV3,2.072521,HGSOC,2.463449
6290,Nilotinib,CAOV3,5.005115,HGSOC,4.261782
6291,Niraparib,CAOV3,4.568204,HGSOC,4.64128
6292,Nutlin-3a (-),CAOV3,4.667733,HGSOC,5.620894
6293,OF-1,CAOV3,2.873949,HGSOC,4.322915
6294,OSI-027,CAOV3,2.592567,HGSOC,3.198389
6295,OTX015,CAOV3,-1.045849,HGSOC,3.423466
6296,Olaparib,CAOV3,3.813134,HGSOC,3.980533
6297,Osimertinib,CAOV3,2.715403,HGSOC,1.875409
6298,Oxaliplatin,CAOV3,4.482219,HGSOC,4.364305
6299,P22077,CAOV3,2.980773,HGSOC,4.681412
6300,PCI-34051,CAOV3,4.110161,HGSOC,4.94587
6301,PD0325901,CAOV3,1.637643,HGSOC,2.387147
6302,PD173074,CAOV3,4.265911,HGSOC,4.830313
6303,PF-4708671,CAOV3,2.760633,HGSOC,4.221335
6304,PFI-1,CAOV3,2.393521,HGSOC,4.346624
6305,PFI3,CAOV3,5.755805,HGSOC,5.576424
6306,PLX-4720,CAOV3,3.33473,HGSOC,4.84605
6307,PRIMA-1MET,CAOV3,5.706741,HGSOC,5.746672
6308,PRT062607,CAOV3,4.285564,HGSOC,4.432821
6309,Paclitaxel,CAOV3,-5.710087,HGSOC,-1.581006
6310,Palbociclib,CAOV3,4.915408,HGSOC,4.17081
6311,Pevonedistat,CAOV3,-1.855176,HGSOC,-0.206912
6312,Picolinici-acid,CAOV3,5.622736,HGSOC,5.472892
6313,Pictilisib,CAOV3,1.948457,HGSOC,1.661377
6314,Piperlongumine,CAOV3,1.893644,HGSOC,2.967087
6315,Pyridostatin,CAOV3,4.098551,HGSOC,4.396057
6316,RO-3306,CAOV3,1.839925,HGSOC,4.433848
6317,RVX-208,CAOV3,5.0547,HGSOC,5.417265
6318,Rapamycin,CAOV3,-2.111985,HGSOC,-1.099406
6319,Refametinib,CAOV3,2.157356,HGSOC,3.087429
6320,Ribociclib,CAOV3,4.015323,HGSOC,4.559566
6321,Rucaparib,CAOV3,4.024182,HGSOC,4.206825
6322,Ruxolitinib,CAOV3,4.973577,HGSOC,5.398872
6323,SB216763,CAOV3,5.638652,HGSOC,5.118814
6324,SB505124,CAOV3,3.442826,HGSOC,4.33088
6325,SB590885,CAOV3,5.563578,HGSOC,4.734317
6326,SCH772984,CAOV3,2.831691,HGSOC,3.618647
6327,SGC0946,CAOV3,2.634589,HGSOC,2.173044
6328,SL0101,CAOV3,5.313129,HGSOC,4.826728
6329,SN-38,CAOV3,-5.753445,HGSOC,-5.564058
6330,Sabutoclax,CAOV3,-1.095461,HGSOC,0.70723
6331,Sapitinib,CAOV3,5.152833,HGSOC,3.684309
6332,Savolitinib,CAOV3,3.45322,HGSOC,2.702221
6333,Selumetinib,CAOV3,3.611131,HGSOC,4.901827
6334,Sepantronium bromide,CAOV3,-3.833273,HGSOC,-5.156004
6335,Serdemetan,CAOV3,3.265165,HGSOC,4.275379
6336,Sorafenib,CAOV3,2.192075,HGSOC,2.959291
6337,Staurosporine,CAOV3,-4.357702,HGSOC,-2.196129
6338,Talazoparib,CAOV3,1.588636,HGSOC,1.702065
6339,Tamoxifen,CAOV3,4.763381,HGSOC,4.325628
6340,Tanespimycin,CAOV3,-1.917315,HGSOC,0.015419
6341,Taselisib,CAOV3,2.802621,HGSOC,2.025857
6342,Telomerase Inhibitor IX,CAOV3,1.179815,HGSOC,1.424376
6343,Temozolomide,CAOV3,6.466069,HGSOC,6.729915
6344,Temsirolimus,CAOV3,0.472838,HGSOC,2.369331
6345,Tozasertib,CAOV3,-1.238801,HGSOC,3.293374
6346,Trametinib,CAOV3,0.425541,HGSOC,0.805696
6347,Tretinoin,CAOV3,5.54612,HGSOC,5.379667
6348,Ulixertinib,CAOV3,2.967011,HGSOC,3.709336
6349,Uprosertib,CAOV3,4.551157,HGSOC,3.982527
6350,VE-822,CAOV3,1.41871,HGSOC,4.073281
6351,VE821,CAOV3,2.615464,HGSOC,4.778134
6352,VX-11e,CAOV3,2.194414,HGSOC,3.865417
6353,Veliparib,CAOV3,5.704555,HGSOC,5.521854
6354,Venetoclax,CAOV3,3.483634,HGSOC,2.98554
6355,Vinorelbine,CAOV3,-4.724318,HGSOC,-0.695291
6356,Vismodegib,CAOV3,4.525606,HGSOC,5.350245
6357,Vorinostat,CAOV3,2.505548,HGSOC,1.985182
6358,WEHI-539,CAOV3,3.333293,HGSOC,3.920864
6359,WIKI4,CAOV3,2.051593,HGSOC,3.635013
6360,WZ4003,CAOV3,5.59147,HGSOC,4.698506
6361,Wee1 Inhibitor,CAOV3,1.9172,HGSOC,2.662141
6362,Wnt-C59,CAOV3,4.610838,HGSOC,4.179987
6363,XAV939,CAOV3,2.958634,HGSOC,4.280567
6364,YK-4-279,CAOV3,0.978822,HGSOC,2.957446
6365,ZM447439,CAOV3,-0.03628,HGSOC,3.508316
6366,alpha-lipoic acid,CAOV3,7.671226,HGSOC,8.155119
6367,glutathione,CAOV3,9.100218,HGSOC,9.717506
6368,5-Fluorouracil,COLO680N,4.840498,ESCC,4.181216
6369,5-azacytidine,COLO680N,5.215395,ESCC,3.756473
6370,A-366,COLO680N,6.421546,ESCC,5.102633
6371,ABT737,COLO680N,5.647151,ESCC,2.699687
6372,AGI-5198,COLO680N,6.48741,ESCC,4.832213
6373,AGI-6780,COLO680N,5.019608,ESCC,4.448391
6374,AGK2,COLO680N,5.019539,ESCC,3.196634
6375,AMG-319,COLO680N,6.795999,ESCC,5.245532
6376,AT13148,COLO680N,6.125881,ESCC,3.860552
6377,AZ6102,COLO680N,4.124096,ESCC,3.041846
6378,AZ960,COLO680N,3.458116,ESCC,2.553232
6379,AZD1208,COLO680N,6.735105,ESCC,5.051711
6380,AZD1332,COLO680N,5.221719,ESCC,4.294469
6381,AZD2014,COLO680N,2.892631,ESCC,2.631103
6382,AZD3759,COLO680N,3.234118,ESCC,2.180385
6383,AZD4547,COLO680N,5.011001,ESCC,3.608088
6384,AZD5153,COLO680N,3.301044,ESCC,2.716415
6385,AZD5363,COLO680N,4.530567,ESCC,3.183988
6386,AZD5438,COLO680N,2.988907,ESCC,2.464962
6387,AZD5582,COLO680N,1.113779,ESCC,3.245783
6388,AZD5991,COLO680N,6.592267,ESCC,5.155099
6389,AZD6738,COLO680N,5.049933,ESCC,2.274896
6390,AZD7762,COLO680N,2.412214,ESCC,0.509913
6391,AZD8055,COLO680N,1.754966,ESCC,1.028876
6392,AZD8186,COLO680N,5.90893,ESCC,3.254848
6393,Acetalax,COLO680N,5.542639,ESCC,3.272323
6394,Afatinib,COLO680N,2.874285,ESCC,0.655855
6395,Afuresertib,COLO680N,4.965689,ESCC,3.069834
6396,Alisertib,COLO680N,3.641807,ESCC,2.956291
6397,Alpelisib,COLO680N,4.548544,ESCC,3.36217
6398,Avagacestat,COLO680N,6.590834,ESCC,5.088716
6399,Axitinib,COLO680N,3.533196,ESCC,3.329636
6400,BI-2536,COLO680N,3.183702,ESCC,0.120028
6401,BIBR-1532,COLO680N,6.363742,ESCC,4.847904
6402,BMS-345541,COLO680N,4.987785,ESCC,3.755703
6403,BMS-536924,COLO680N,3.07731,ESCC,2.349481
6404,BMS-754807,COLO680N,5.263267,ESCC,3.610228
6405,Bleomycin,COLO680N,2.700481,ESCC,2.467551
6406,Bleomycin (50 uM),COLO680N,5.059947,ESCC,2.523298
6407,Bortezomib,COLO680N,-1.027237,ESCC,-4.97387
6408,Bosutinib,COLO680N,3.091579,ESCC,2.650993
6409,Bromosporine,COLO680N,3.900533,ESCC,2.877753
6410,Buparlisib,COLO680N,3.869342,ESCC,1.651585
6411,CCT007093,COLO680N,6.57255,ESCC,5.15024
6412,CPI-637,COLO680N,6.195121,ESCC,4.684051
6413,CZC24832,COLO680N,6.402589,ESCC,5.297375
6414,Camptothecin,COLO680N,0.176146,ESCC,-1.641188
6415,Carmustine,COLO680N,6.704606,ESCC,6.219114
6416,Cediranib,COLO680N,4.819545,ESCC,2.308099
6417,Cisplatin,COLO680N,4.657163,ESCC,3.472658
6418,Crizotinib,COLO680N,3.660124,ESCC,3.909199
6419,Cyclophosphamide,COLO680N,5.842525,ESCC,5.55689
6420,Cytarabine,COLO680N,3.754355,ESCC,3.223017
6421,Dabrafenib,COLO680N,5.396345,ESCC,5.348142
6422,Dacarbazine,COLO680N,6.4547,ESCC,6.104448
6423,Dactinomycin,COLO680N,-1.138846,ESCC,-3.223216
6424,Dactolisib,COLO680N,1.730987,ESCC,-1.007748
6425,Daporinad,COLO680N,-3.653502,ESCC,-4.015261
6426,Dasatinib,COLO680N,0.850011,ESCC,0.119887
6427,Dihydrorotenone,COLO680N,2.987757,ESCC,-0.082313
6428,Dinaciclib,COLO680N,-0.784481,ESCC,-2.27935
6429,Docetaxel,COLO680N,-0.870997,ESCC,-2.596967
6430,Doramapimod,COLO680N,6.735406,ESCC,5.53374
6431,EHT-1864,COLO680N,4.419998,ESCC,3.387907
6432,EPZ004777,COLO680N,6.150966,ESCC,5.356915
6433,EPZ5676,COLO680N,6.628369,ESCC,5.834496
6434,Elephantin,COLO680N,3.963204,ESCC,4.284128
6435,Entinostat,COLO680N,4.407824,ESCC,3.26909
6436,Entospletinib,COLO680N,4.112193,ESCC,3.904345
6437,Epirubicin,COLO680N,1.901161,ESCC,-0.46666
6438,Erlotinib,COLO680N,3.884081,ESCC,2.406857
6439,Fludarabine,COLO680N,5.894666,ESCC,5.773855
6440,Foretinib,COLO680N,2.87578,ESCC,1.923334
6441,Fulvestrant,COLO680N,5.139051,ESCC,3.774796
6442,GDC0810,COLO680N,5.959107,ESCC,4.98385
6443,GNE-317,COLO680N,3.375455,ESCC,1.218671
6444,GSK-LSD1,COLO680N,3.685853,ESCC,2.76026
6445,GSK1904529A,COLO680N,5.382057,ESCC,4.573354
6446,GSK2110183B,COLO680N,5.216227,ESCC,3.650581
6447,GSK2578215A,COLO680N,6.501368,ESCC,4.976589
6448,GSK2606414,COLO680N,5.16619,ESCC,3.986741
6449,GSK2801,COLO680N,6.605808,ESCC,4.889132
6450,GSK2830371,COLO680N,6.817551,ESCC,5.727584
6451,GSK343,COLO680N,4.382502,ESCC,3.859833
6452,GSK591,COLO680N,5.180951,ESCC,4.79945
6453,GW441756,COLO680N,4.772241,ESCC,3.329151
6454,Gallibiscoquinazole,COLO680N,3.344393,ESCC,2.897939
6455,Gefitinib,COLO680N,3.786432,ESCC,2.541536
6456,Gemcitabine,COLO680N,3.781621,ESCC,-1.116589
6457,I-BET-762,COLO680N,5.123118,ESCC,4.350499
6458,I-BRD9,COLO680N,5.947191,ESCC,4.795415
6459,ICL-SIRT078,COLO680N,5.364119,ESCC,4.443649
6460,IWP-2,COLO680N,4.285061,ESCC,3.123317
6461,Ibrutinib,COLO680N,4.007561,ESCC,3.892966
6462,Ipatasertib,COLO680N,5.274731,ESCC,3.775277
6463,Irinotecan,COLO680N,4.978287,ESCC,3.391315
6464,JNK Inhibitor VIII,COLO680N,6.493468,ESCC,5.315155
6465,JQ1,COLO680N,4.444386,ESCC,3.435036
6466,KRAS (G12C) Inhibitor-12,COLO680N,3.896308,ESCC,4.875883
6467,KU-55933,COLO680N,6.056493,ESCC,5.057565
6468,L-Oxonoreleagnine,COLO680N,4.631411,ESCC,3.882557
6469,LCL161,COLO680N,5.420747,ESCC,4.951455
6470,LGK974,COLO680N,5.937604,ESCC,4.122623
6471,LJI308,COLO680N,6.222803,ESCC,5.247081
6472,LMP744,COLO680N,0.636865,ESCC,0.534781
6473,LY2109761,COLO680N,5.904794,ESCC,5.286948
6474,Lapatinib,COLO680N,5.041894,ESCC,2.34902
6475,Leflunomide,COLO680N,5.916794,ESCC,5.03209
6476,Lenalidomide,COLO680N,6.494099,ESCC,5.468375
6477,Lestaurtinib,COLO680N,1.933999,ESCC,0.97302
6478,Linsitinib,COLO680N,5.518239,ESCC,4.452558
6479,Luminespib,COLO680N,0.882841,ESCC,-1.795998
6480,MG-132,COLO680N,-0.531954,ESCC,-1.465572
6481,MIM1,COLO680N,5.637976,ESCC,3.82119
6482,MIRA-1,COLO680N,6.802756,ESCC,5.857047
6483,MK-1775,COLO680N,3.601473,ESCC,0.508739
6484,MK-2206,COLO680N,5.745509,ESCC,3.424894
6485,MK-8776,COLO680N,5.561633,ESCC,3.533074
6486,ML323,COLO680N,5.350244,ESCC,4.486265
6487,MN-64,COLO680N,5.797823,ESCC,4.695631
6488,Methotrexate,COLO680N,3.915528,ESCC,-1.124725
6489,Mirin,COLO680N,5.698661,ESCC,5.132767
6490,Mitoxantrone,COLO680N,2.74257,ESCC,1.835386
6491,Motesanib,COLO680N,6.817551,ESCC,5.793856
6492,Mycophenolic acid,COLO680N,3.657918,ESCC,2.098209
6493,N-acetyl cysteine,COLO680N,11.485658,ESCC,10.383066
6494,NU7441,COLO680N,5.274807,ESCC,3.354638
6495,NVP-ADW742,COLO680N,6.379549,ESCC,3.382145
6496,Navitoclax,COLO680N,4.126645,ESCC,2.641798
6497,Nelarabine,COLO680N,7.236617,ESCC,6.354633
6498,Nilotinib,COLO680N,5.393395,ESCC,4.381852
6499,Niraparib,COLO680N,6.063918,ESCC,4.687611
6500,Nutlin-3a (-),COLO680N,7.398969,ESCC,5.448103
6501,OF-1,COLO680N,5.899225,ESCC,4.299519
6502,OSI-027,COLO680N,3.385087,ESCC,2.802988
6503,OTX015,COLO680N,3.540826,ESCC,3.717387
6504,Obatoclax Mesylate,COLO680N,2.330554,ESCC,0.869881
6505,Olaparib,COLO680N,5.980134,ESCC,4.614848
6506,Osimertinib,COLO680N,2.288057,ESCC,0.987611
6507,Oxaliplatin,COLO680N,5.317101,ESCC,4.606638
6508,P22077,COLO680N,6.790337,ESCC,4.68946
6509,PCI-34051,COLO680N,5.771609,ESCC,4.788258
6510,PD0325901,COLO680N,3.069623,ESCC,2.433761
6511,PD173074,COLO680N,4.948308,ESCC,4.364262
6512,PFI-1,COLO680N,6.104899,ESCC,4.362623
6513,PFI3,COLO680N,6.559029,ESCC,5.424957
6514,PLX-4720,COLO680N,5.860409,ESCC,4.575835
6515,POMHEX,COLO680N,0.860823,ESCC,1.73615
6516,PRIMA-1MET,COLO680N,6.017532,ESCC,5.618647
6517,PRT062607,COLO680N,3.932602,ESCC,3.836083
6518,Paclitaxel,COLO680N,0.989545,ESCC,-2.069815
6519,Palbociclib,COLO680N,5.333614,ESCC,4.396591
6520,Pevonedistat,COLO680N,4.128755,ESCC,1.147816
6521,Picolinici-acid,COLO680N,6.721469,ESCC,5.392078
6522,Pictilisib,COLO680N,2.680378,ESCC,1.373999
6523,Podophyllotoxin bromide,COLO680N,1.250938,ESCC,0.197237
6524,Pyridostatin,COLO680N,4.445767,ESCC,4.099154
6525,RO-3306,COLO680N,5.758182,ESCC,3.825877
6526,RVX-208,COLO680N,6.343186,ESCC,5.107686
6527,Rapamycin,COLO680N,-1.129426,ESCC,-1.506189
6528,Refametinib,COLO680N,3.751488,ESCC,2.619851
6529,Ribociclib,COLO680N,5.346068,ESCC,4.52818
6530,Romidepsin,COLO680N,-5.129267,ESCC,-5.370079
6531,Rucaparib,COLO680N,5.51357,ESCC,4.413042
6532,Ruxolitinib,COLO680N,6.166243,ESCC,5.260224
6533,SB216763,COLO680N,6.483439,ESCC,5.021681
6534,SB590885,COLO680N,6.06346,ESCC,4.88038
6535,SCH772984,COLO680N,4.495581,ESCC,3.231584
6536,SGC-CBP30,COLO680N,5.485459,ESCC,4.189937
6537,SGC0946,COLO680N,2.803082,ESCC,2.198904
6538,SN-38,COLO680N,4.182101,ESCC,-3.272435
6539,Sabutoclax,COLO680N,0.880944,ESCC,0.331481
6540,Sapitinib,COLO680N,3.772059,ESCC,2.019309
6541,Savolitinib,COLO680N,4.492558,ESCC,2.507789
6542,Schweinfurthin A,COLO680N,4.514966,ESCC,2.583984
6543,Selumetinib,COLO680N,5.183618,ESCC,4.450817
6544,Sepantronium bromide,COLO680N,-5.287507,ESCC,-4.026078
6545,Serdemetan,COLO680N,5.611466,ESCC,4.294697
6546,Sinularin,COLO680N,4.209059,ESCC,3.941731
6547,Sorafenib,COLO680N,5.83139,ESCC,3.041708
6548,Staurosporine,COLO680N,-0.427207,ESCC,-2.643172
6549,TW 37,COLO680N,2.794547,ESCC,1.674948
6550,Talazoparib,COLO680N,6.339781,ESCC,3.907609
6551,Tamoxifen,COLO680N,5.4271,ESCC,3.611052
6552,Tanespimycin,COLO680N,1.086391,ESCC,-0.515835
6553,Taselisib,COLO680N,2.906565,ESCC,1.932015
6554,Telomerase Inhibitor IX,COLO680N,2.647934,ESCC,1.425415
6555,Temozolomide,COLO680N,7.632325,ESCC,6.935622
6556,Temsirolimus,COLO680N,2.590919,ESCC,1.795359
6557,Teniposide,COLO680N,1.4992,ESCC,1.071482
6558,Topotecan,COLO680N,2.166977,ESCC,-0.092953
6559,Trametinib,COLO680N,2.037309,ESCC,0.782944
6560,UMI-77,COLO680N,4.536227,ESCC,3.003101
6561,UNC0379,COLO680N,3.063995,ESCC,4.343258
6562,UNC0638,COLO680N,5.726689,ESCC,4.92547
6563,Ulixertinib,COLO680N,4.02868,ESCC,3.125454
6564,Uprosertib,COLO680N,4.539435,ESCC,3.696789
6565,VE-822,COLO680N,5.257011,ESCC,3.60222
6566,VE821,COLO680N,6.204795,ESCC,4.256386
6567,VX-11e,COLO680N,4.328065,ESCC,3.362195
6568,Veliparib,COLO680N,6.102649,ESCC,5.651669
6569,Venetoclax,COLO680N,4.239739,ESCC,3.09264
6570,Vinblastine,COLO680N,0.174568,ESCC,-1.803501
6571,Vincristine,COLO680N,0.809108,ESCC,0.572438
6572,Vinorelbine,COLO680N,-0.293765,ESCC,-1.804821
6573,Vismodegib,COLO680N,6.348643,ESCC,4.964358
6574,Vorinostat,COLO680N,3.166137,ESCC,2.26448
6575,WEHI-539,COLO680N,5.833723,ESCC,3.891963
6576,WIKI4,COLO680N,5.564924,ESCC,3.775301
6577,WZ4003,COLO680N,4.378026,ESCC,4.684623
6578,Wee1 Inhibitor,COLO680N,5.283189,ESCC,2.639292
6579,Wnt-C59,COLO680N,5.383045,ESCC,4.390499
6580,XAV939,COLO680N,6.02201,ESCC,4.310299
6581,YK-4-279,COLO680N,6.662277,ESCC,3.021857
6582,ZM447439,COLO680N,5.344764,ESCC,3.368047
6583,Zoledronate,COLO680N,5.01608,ESCC,4.359898
6584,alpha-lipoic acid,COLO680N,8.67,ESCC,7.863018
6585,glutathione,COLO680N,10.801371,ESCC,9.525656
6586,5-Fluorouracil,EJM,4.540261,PCM,3.959421
6587,5-azacytidine,EJM,2.735854,PCM,2.483258
6588,A-366,EJM,4.282064,PCM,3.998294
6589,ABT737,EJM,0.978746,PCM,0.021936
6590,AGI-5198,EJM,4.973397,PCM,3.872742
6591,AGI-6780,EJM,4.217542,PCM,3.023245
6592,AGK2,EJM,3.232595,PCM,2.718987
6593,AMG-319,EJM,4.33179,PCM,3.994605
6594,AT13148,EJM,3.052245,PCM,2.42804
6595,AZ6102,EJM,2.579578,PCM,1.803447
6596,AZ960,EJM,0.775611,PCM,0.978786
6597,AZD1208,EJM,3.885807,PCM,3.939452
6598,AZD1332,EJM,4.565586,PCM,3.510333
6599,AZD2014,EJM,1.702005,PCM,1.312981
6600,AZD3759,EJM,2.771417,PCM,2.679302
6601,AZD4547,EJM,2.464276,PCM,1.657917
6602,AZD5153,EJM,1.310247,PCM,-1.241928
6603,AZD5363,EJM,2.967918,PCM,1.641326
6604,AZD5438,EJM,1.786955,PCM,0.946975
6605,AZD5582,EJM,1.829576,PCM,0.977448
6606,AZD5991,EJM,2.578069,PCM,-2.548487
6607,AZD6738,EJM,1.720849,PCM,1.684507
6608,AZD7762,EJM,-0.456658,PCM,-0.677699
6609,AZD8055,EJM,-0.351157,PCM,-0.85311
6610,AZD8186,EJM,3.574603,PCM,2.583364
6611,Acetalax,EJM,6.061084,PCM,4.611238
6612,Afatinib,EJM,1.774104,PCM,1.337612
6613,Afuresertib,EJM,2.871348,PCM,0.669675
