,drug,cell_line,IC50,OncotreeCode,prediction
5775,SCH772984,PECAPJ15,0.82947,OCSC,2.734136
5776,SGC0946,PECAPJ15,2.690299,OCSC,2.161524
5777,SL0101,PECAPJ15,4.496169,OCSC,4.9835
5778,SN-38,PECAPJ15,-3.152176,OCSC,-2.540187
5779,Sabutoclax,PECAPJ15,-0.352384,OCSC,0.774565
5780,Sapitinib,PECAPJ15,3.171866,OCSC,0.946721
5781,Savolitinib,PECAPJ15,3.417312,OCSC,2.848177
5782,Selumetinib,PECAPJ15,2.190626,OCSC,3.708863
5783,Sepantronium bromide,PECAPJ15,-4.562582,OCSC,-4.237804
5784,Serdemetan,PECAPJ15,3.087458,OCSC,4.571112
5785,Sorafenib,PECAPJ15,2.223512,OCSC,3.275878
5786,Staurosporine,PECAPJ15,-2.110332,OCSC,-1.309307
5787,Talazoparib,PECAPJ15,3.524575,OCSC,3.962135
5788,Tamoxifen,PECAPJ15,5.437949,OCSC,4.169086
5789,Tanespimycin,PECAPJ15,-1.530867,OCSC,0.018627
5790,Taselisib,PECAPJ15,1.259786,OCSC,1.767
5791,Telomerase Inhibitor IX,PECAPJ15,0.530631,OCSC,1.341508
5792,Temozolomide,PECAPJ15,5.587686,OCSC,6.829969
5793,Temsirolimus,PECAPJ15,1.290803,OCSC,1.925641
5794,Tozasertib,PECAPJ15,3.578512,OCSC,3.767975
5795,Trametinib,PECAPJ15,-1.717246,OCSC,0.279602
5796,Tretinoin,PECAPJ15,4.541422,OCSC,5.164442
5797,Ulixertinib,PECAPJ15,3.263434,OCSC,2.903337
5798,Uprosertib,PECAPJ15,4.481182,OCSC,3.690982
5799,VE-822,PECAPJ15,5.02675,OCSC,4.006639
5800,VE821,PECAPJ15,5.154647,OCSC,4.777307
5801,VX-11e,PECAPJ15,2.019066,OCSC,3.060426
5802,Veliparib,PECAPJ15,5.712276,OCSC,5.326484
5803,Venetoclax,PECAPJ15,3.390727,OCSC,3.365034
5804,Vinorelbine,PECAPJ15,-2.625733,OCSC,-0.976093
5805,Vismodegib,PECAPJ15,4.884713,OCSC,5.227839
5806,Vorinostat,PECAPJ15,1.518314,OCSC,2.31118
5807,WEHI-539,PECAPJ15,3.9155,OCSC,4.302159
5808,WIKI4,PECAPJ15,4.09451,OCSC,3.900185
5809,WZ4003,PECAPJ15,5.612661,OCSC,4.639116
5810,Wee1 Inhibitor,PECAPJ15,1.716954,OCSC,2.918667
5811,Wnt-C59,PECAPJ15,5.39428,OCSC,4.421305
5812,XAV939,PECAPJ15,3.553974,OCSC,4.298337
5813,YK-4-279,PECAPJ15,1.671535,OCSC,3.34957
5814,ZM447439,PECAPJ15,2.113125,OCSC,3.61729
5815,5-Fluorouracil,RPMI8402,3.063505,TLL,3.659524
5816,5-azacytidine,RPMI8402,3.16426,TLL,1.134283
5817,A-366,RPMI8402,2.859735,TLL,3.702734
5818,ABT737,RPMI8402,-0.116636,TLL,-0.107067
5819,AGI-5198,RPMI8402,3.616934,TLL,4.048569
5820,AGK2,RPMI8402,2.091481,TLL,2.621911
5821,AMG-319,RPMI8402,2.136183,TLL,3.895139
5822,AT13148,RPMI8402,1.320962,TLL,1.749507
5823,AZ6102,RPMI8402,1.85237,TLL,1.386209
5824,AZD3759,RPMI8402,1.704639,TLL,2.048873
5825,AZD4547,RPMI8402,1.506494,TLL,1.367606
5826,AZD5363,RPMI8402,0.608358,TLL,1.558208
5827,AZD6738,RPMI8402,-0.323378,TLL,0.699097
5828,AZD7762,RPMI8402,-1.987041,TLL,-1.219403
5829,AZD8055,RPMI8402,-0.698205,TLL,-0.678536
5830,AZD8186,RPMI8402,1.299658,TLL,2.557977
5831,Afatinib,RPMI8402,0.360576,TLL,0.779459
5832,Afuresertib,RPMI8402,-0.699707,TLL,1.221747
5833,Alisertib,RPMI8402,-2.235928,TLL,-0.249126
5834,Alpelisib,RPMI8402,1.409695,TLL,2.003355
5835,Avagacestat,RPMI8402,1.730835,TLL,3.84348
5836,Axitinib,RPMI8402,0.553349,TLL,0.958049
5837,BI-2536,RPMI8402,-6.247839,TLL,-3.595127
5838,BIBR-1532,RPMI8402,4.532098,TLL,4.438153
5839,BMS-536924,RPMI8402,0.492489,TLL,0.846869
5840,BMS-754807,RPMI8402,0.035725,TLL,0.165031
5841,Bleomycin (50 uM),RPMI8402,2.502357,TLL,2.633358
5842,Bortezomib,RPMI8402,-5.570942,TLL,-5.314281
5843,Bosutinib,RPMI8402,0.406499,TLL,0.510667
5844,Buparlisib,RPMI8402,-1.185326,TLL,0.502583
5845,CCT007093,RPMI8402,4.287349,TLL,4.268628
5846,CPI-637,RPMI8402,2.428807,TLL,2.351328
5847,Camptothecin,RPMI8402,-5.173864,TLL,-3.887897
5848,Cediranib,RPMI8402,0.792516,TLL,0.704247
5849,Cisplatin,RPMI8402,0.684582,TLL,2.178506
5850,Crizotinib,RPMI8402,0.159556,TLL,0.419137
5851,Cyclophosphamide,RPMI8402,4.531778,TLL,4.310747
5852,Cytarabine,RPMI8402,-3.931726,TLL,-1.31474
5853,Dabrafenib,RPMI8402,4.272872,TLL,2.89408
5854,Dactinomycin,RPMI8402,-5.945041,TLL,-4.70698
5855,Dactolisib,RPMI8402,-3.144661,TLL,-2.169945
5856,Daporinad,RPMI8402,-7.312357,TLL,-6.048468
5857,Dasatinib,RPMI8402,1.308975,TLL,-0.9131
5858,Docetaxel,RPMI8402,-5.957033,TLL,-4.86541
5859,Doramapimod,RPMI8402,4.452779,TLL,4.229581
5860,EHT-1864,RPMI8402,1.874799,TLL,3.183114
5861,EPZ004777,RPMI8402,4.532098,TLL,4.602789
5862,EPZ5676,RPMI8402,4.475519,TLL,4.444675
5863,Epirubicin,RPMI8402,-3.43424,TLL,-1.371463
5864,Erlotinib,RPMI8402,1.387907,TLL,2.282516
5865,Foretinib,RPMI8402,-1.173241,TLL,-0.38838
5866,Fulvestrant,RPMI8402,0.543489,TLL,3.03154
5867,GDC0810,RPMI8402,4.476251,TLL,4.371257
5868,GNE-317,RPMI8402,-0.725098,TLL,-0.070876
5869,GSK1904529A,RPMI8402,0.183544,TLL,3.815656
5870,GSK2578215A,RPMI8402,2.436455,TLL,4.334028
5871,GSK2830371,RPMI8402,4.390846,TLL,4.303214
5872,GSK343,RPMI8402,0.334875,TLL,2.287765
5873,GSK591,RPMI8402,2.747029,TLL,3.599114
5874,GW441756,RPMI8402,2.802552,TLL,2.52803
5875,Gefitinib,RPMI8402,2.921107,TLL,2.597697
5876,Gemcitabine,RPMI8402,-3.537216,TLL,-2.827866
5877,I-BRD9,RPMI8402,1.751808,TLL,2.960985
5878,ICL-SIRT078,RPMI8402,0.123925,TLL,2.570972
5879,Ipatasertib,RPMI8402,0.67509,TLL,1.722361
5880,Irinotecan,RPMI8402,-0.324793,TLL,1.272415
5881,JNK Inhibitor VIII,RPMI8402,3.958831,TLL,4.314068
5882,JQ1,RPMI8402,-1.894871,TLL,-0.509008
5883,KU-55933,RPMI8402,3.124221,TLL,3.987209
5884,LGK974,RPMI8402,2.63222,TLL,3.638658
5885,LJI308,RPMI8402,4.532098,TLL,4.08111
5886,Lapatinib,RPMI8402,1.111025,TLL,2.373566
5887,Lenalidomide,RPMI8402,3.479151,TLL,4.157435
5888,Lestaurtinib,RPMI8402,-2.977387,TLL,-1.261305
5889,Linsitinib,RPMI8402,2.629276,TLL,1.830165
5890,Luminespib,RPMI8402,-3.984175,TLL,-2.952802
5891,MG-132,RPMI8402,-1.600976,TLL,-1.454828
5892,MIM1,RPMI8402,2.037971,TLL,2.722771
5893,MIRA-1,RPMI8402,1.797862,TLL,3.865574
5894,MK-1775,RPMI8402,-1.701093,TLL,-0.998022
5895,MK-2206,RPMI8402,-0.2895,TLL,0.338614
5896,MK-8776,RPMI8402,0.175794,TLL,1.196032
5897,Motesanib,RPMI8402,4.198369,TLL,4.174298
5898,Mycophenolic acid,RPMI8402,-0.244457,TLL,0.813642
5899,N-acetyl cysteine,RPMI8402,9.821359,TLL,9.786489
5900,NU7441,RPMI8402,1.431634,TLL,1.687478
5901,NVP-ADW742,RPMI8402,0.893562,TLL,0.765293
5902,Navitoclax,RPMI8402,-0.812582,TLL,-1.006421
5903,Nilotinib,RPMI8402,1.818318,TLL,0.740871
5904,Nutlin-3a (-),RPMI8402,3.247442,TLL,4.162329
5905,OSI-027,RPMI8402,1.064478,TLL,1.534436
5906,Obatoclax Mesylate,RPMI8402,-2.251677,TLL,-0.010477
5907,Olaparib,RPMI8402,2.521322,TLL,2.626154
5908,Osimertinib,RPMI8402,0.2555,TLL,1.10193
5909,Oxaliplatin,RPMI8402,1.107066,TLL,3.0127
5910,P22077,RPMI8402,2.329199,TLL,3.095405
5911,PD0325901,RPMI8402,3.022182,TLL,0.790648
5912,PD173074,RPMI8402,1.229419,TLL,2.085089
5913,PFI-1,RPMI8402,2.458579,TLL,2.586674
5914,PLX-4720,RPMI8402,4.175114,TLL,3.434344
5915,POMHEX,RPMI8402,-0.203644,TLL,0.464936
5916,Paclitaxel,RPMI8402,-4.771135,TLL,-4.165218
5917,Palbociclib,RPMI8402,-1.541335,TLL,0.771145
5918,Pevonedistat,RPMI8402,-1.132048,TLL,-0.30102
5919,Pictilisib,RPMI8402,-0.795715,TLL,0.113742
5920,Pyridostatin,RPMI8402,1.3477,TLL,2.37934
5921,RO-3306,RPMI8402,0.694785,TLL,1.984105
5922,Rapamycin,RPMI8402,-2.991877,TLL,-2.576332
5923,Refametinib,RPMI8402,3.102582,TLL,1.742242
5924,Ribociclib,RPMI8402,1.176421,TLL,1.668296
5925,Rucaparib,RPMI8402,2.307024,TLL,3.198627
5926,SB216763,RPMI8402,4.385858,TLL,4.445388
5927,SB590885,RPMI8402,2.381085,TLL,3.37314
5928,SCH772984,RPMI8402,1.401639,TLL,1.761106
5929,SGC0946,RPMI8402,0.34414,TLL,1.743754
5930,SN-38,RPMI8402,-6.738547,TLL,-4.333228
5931,Sapitinib,RPMI8402,3.198703,TLL,3.513901
5932,Savolitinib,RPMI8402,2.229513,TLL,1.884379
5933,Selumetinib,RPMI8402,4.255787,TLL,2.779932
5934,Sepantronium bromide,RPMI8402,-4.442903,TLL,-3.876916
5935,Serdemetan,RPMI8402,2.077559,TLL,2.413582
5936,Sorafenib,RPMI8402,2.034493,TLL,1.248419
5937,Staurosporine,RPMI8402,-3.537844,TLL,-4.135588
5938,TW 37,RPMI8402,1.045661,TLL,0.429375
5939,Talazoparib,RPMI8402,-0.290718,TLL,1.075223
5940,Tamoxifen,RPMI8402,2.392672,TLL,2.980622
5941,Tanespimycin,RPMI8402,0.461612,TLL,0.05783
5942,Taselisib,RPMI8402,-1.198356,TLL,0.303945
5943,Telomerase Inhibitor IX,RPMI8402,-0.327823,TLL,0.291473
5944,Temozolomide,RPMI8402,4.263852,TLL,4.845747
5945,Temsirolimus,RPMI8402,-0.023226,TLL,1.13313
5946,Trametinib,RPMI8402,2.467872,TLL,-0.377871
5947,UMI-77,RPMI8402,2.295727,TLL,2.234078
5948,UNC0379,RPMI8402,1.391035,TLL,1.893898
5949,UNC0638,RPMI8402,0.92511,TLL,2.578417
5950,Ulixertinib,RPMI8402,0.476007,TLL,1.955511
5951,Uprosertib,RPMI8402,0.158546,TLL,1.446853
5952,VE821,RPMI8402,1.972369,TLL,2.02999
5953,VX-11e,RPMI8402,2.235297,TLL,2.09884
5954,Veliparib,RPMI8402,4.111295,TLL,4.253027
5955,Venetoclax,RPMI8402,0.76722,TLL,1.620155
5956,Vinblastine,RPMI8402,-6.523183,TLL,-5.270719
5957,Vinorelbine,RPMI8402,-5.505838,TLL,-4.399682
5958,Vismodegib,RPMI8402,3.437822,TLL,4.005027
5959,Vorinostat,RPMI8402,-0.585908,TLL,0.082417
5960,WEHI-539,RPMI8402,-1.002415,TLL,1.024329
5961,WIKI4,RPMI8402,3.056856,TLL,3.285187
5962,Wee1 Inhibitor,RPMI8402,0.247252,TLL,0.656463
5963,YK-4-279,RPMI8402,0.022044,TLL,1.224369
5964,ZM447439,RPMI8402,-0.837479,TLL,0.527094
5965,alpha-lipoic acid,RPMI8402,6.287019,TLL,7.533424
5966,glutathione,RPMI8402,8.307759,TLL,8.885342
5967,5-Fluorouracil,L1236,3.767355,HL,3.575789
5968,5-azacytidine,L1236,2.302758,HL,2.308187
5969,A-366,L1236,4.737278,HL,4.322681
5970,ABT737,L1236,-1.528392,HL,1.417914
5971,AGI-5198,L1236,4.496021,HL,4.288342
5972,AGI-6780,L1236,2.322218,HL,3.445019
5973,AGK2,L1236,2.441044,HL,2.720401
5974,AMG-319,L1236,3.59142,HL,4.628497
5975,AT13148,L1236,2.60333,HL,2.272826
5976,AZ6102,L1236,2.082963,HL,2.071029
5977,AZ960,L1236,-2.943718,HL,0.686392
5978,AZD1208,L1236,4.849463,HL,4.426934
5979,AZD1332,L1236,1.762627,HL,3.108333
5980,AZD2014,L1236,1.493275,HL,1.268077
5981,AZD3759,L1236,2.164334,HL,2.346543
5982,AZD4547,L1236,3.426742,HL,1.43896
5983,AZD5153,L1236,-3.573664,HL,-0.326382
5984,AZD5363,L1236,1.570683,HL,2.198712
5985,AZD5438,L1236,0.945898,HL,1.224376
5986,AZD5582,L1236,1.093911,HL,0.676901
5987,AZD5991,L1236,1.862198,HL,-0.371119
5988,AZD6738,L1236,1.07246,HL,1.498516
5989,AZD7762,L1236,-0.872367,HL,-1.793059
5990,AZD8055,L1236,0.245182,HL,-0.766828
5991,AZD8186,L1236,2.111601,HL,2.44348
5992,Acetalax,L1236,5.412759,HL,4.977185
5993,Afatinib,L1236,0.539397,HL,1.016451
5994,Afuresertib,L1236,1.556042,HL,1.148575
5995,Alisertib,L1236,3.198476,HL,1.625355
5996,Alpelisib,L1236,2.760068,HL,2.60529
5997,Avagacestat,L1236,4.304781,HL,4.434815
5998,Axitinib,L1236,2.661445,HL,1.61517
5999,BI-2536,L1236,-0.915531,HL,-2.968366
6000,BIBR-1532,L1236,4.9317,HL,4.607883
6001,BMS-345541,L1236,1.928439,HL,2.330754
6002,BMS-536924,L1236,-0.173105,HL,1.135556
6003,BMS-754807,L1236,3.685297,HL,-0.222663
6004,Bleomycin,L1236,1.95823,HL,3.192472
6005,Bleomycin (50 uM),L1236,1.695407,HL,3.43856
6006,Bortezomib,L1236,-5.532129,HL,-5.416628
6007,Bosutinib,L1236,1.546406,HL,1.857549
6008,Bromosporine,L1236,-0.618834,HL,1.347711
6009,Buparlisib,L1236,1.279498,HL,0.512138
6010,CCT007093,L1236,5.066004,HL,4.872201
6011,CPI-637,L1236,0.491199,HL,3.488596
6012,CZC24832,L1236,2.61761,HL,4.784028
6013,Camptothecin,L1236,-2.452541,HL,-2.608359
6014,Carmustine,L1236,5.262877,HL,5.728955
6015,Cediranib,L1236,1.841775,HL,1.359876
6016,Cisplatin,L1236,3.065009,HL,2.197921
6017,Crizotinib,L1236,0.846358,HL,1.415048
6018,Cyclophosphamide,L1236,4.53861,HL,4.692523
6019,Cytarabine,L1236,1.499237,HL,0.659222
6020,Dabrafenib,L1236,4.216011,HL,3.233356
6021,Dacarbazine,L1236,4.697688,HL,5.164476
6022,Dactinomycin,L1236,-3.651684,HL,-4.134702
6023,Dactolisib,L1236,-1.975246,HL,-1.988563
6024,Daporinad,L1236,-4.019994,HL,-6.621364
6025,Dasatinib,L1236,2.958961,HL,-0.30142
6026,Dihydrorotenone,L1236,-0.201327,HL,-0.016501
6027,Dinaciclib,L1236,-3.86931,HL,-4.400605
6028,Docetaxel,L1236,-4.453682,HL,-4.447999
6029,Doramapimod,L1236,5.012179,HL,4.705522
6030,EHT-1864,L1236,2.713822,HL,3.250795
6031,EPZ004777,L1236,4.052476,HL,4.848495
6032,EPZ5676,L1236,5.286171,HL,5.27344
6033,Elephantin,L1236,2.377931,HL,3.004679
6034,Entinostat,L1236,0.917423,HL,0.89156
6035,Entospletinib,L1236,2.268275,HL,3.697323
6036,Epirubicin,L1236,-0.808965,HL,-0.664775
6037,Erlotinib,L1236,2.797573,HL,2.539301
6038,Fludarabine,L1236,2.781678,HL,3.194618
6039,Foretinib,L1236,0.957172,HL,0.028649
6040,Fulvestrant,L1236,2.293574,HL,3.199764
6041,GDC0810,L1236,3.636201,HL,4.546372
6042,GNE-317,L1236,-0.922698,HL,0.078405
6043,GSK-LSD1,L1236,1.958651,HL,1.87562
6044,GSK1904529A,L1236,3.367281,HL,4.0765
6045,GSK2110183B,L1236,1.815489,HL,1.65527
6046,GSK2578215A,L1236,4.467181,HL,4.691193
6047,GSK2606414,L1236,2.164608,HL,2.549544
6048,GSK2801,L1236,3.779124,HL,4.078023
6049,GSK2830371,L1236,4.17695,HL,4.931033
6050,GSK343,L1236,2.362514,HL,2.84696
6051,GSK591,L1236,3.258832,HL,4.050522
6052,GW441756,L1236,3.215433,HL,2.948495
6053,Gallibiscoquinazole,L1236,1.868388,HL,2.316367
6054,Gefitinib,L1236,3.451844,HL,2.952535
6055,Gemcitabine,L1236,-2.376758,HL,-2.637156
6056,I-BET-762,L1236,-0.872768,HL,1.397788
6057,I-BRD9,L1236,1.654623,HL,3.15139
6058,ICL-SIRT078,L1236,2.672788,HL,3.624732
6059,IWP-2,L1236,2.563868,HL,2.413022
6060,Ibrutinib,L1236,3.417389,HL,3.78685
6061,Ipatasertib,L1236,1.693875,HL,2.630694
6062,Irinotecan,L1236,1.99703,HL,2.099666
6063,JNK Inhibitor VIII,L1236,4.304603,HL,4.564952
6064,JQ1,L1236,-1.555903,HL,0.387869
6065,KRAS (G12C) Inhibitor-12,L1236,-0.259125,HL,3.493833
6066,KU-55933,L1236,3.416781,HL,4.136518
6067,L-Oxonoreleagnine,L1236,2.991627,HL,3.339424
6068,LCL161,L1236,3.536008,HL,4.563379
6069,LGK974,L1236,2.909463,HL,3.485032
6070,LJI308,L1236,5.054496,HL,4.768333
6071,LMP744,L1236,-1.979327,HL,-0.79947
6072,LY2109761,L1236,5.062588,HL,4.959061
6073,Lapatinib,L1236,2.032812,HL,3.031341
6074,Leflunomide,L1236,4.359838,HL,4.392165
6075,Lenalidomide,L1236,4.57403,HL,4.612746
6076,Lestaurtinib,L1236,-3.315201,HL,-0.362277
6077,Linsitinib,L1236,3.928513,HL,2.308394
6078,Luminespib,L1236,-3.946198,HL,-2.967934
6079,MG-132,L1236,-1.80486,HL,-1.404885
6080,MIM1,L1236,2.445351,HL,2.987675
6081,MIRA-1,L1236,4.161877,HL,4.768617
6082,MK-1775,L1236,-1.103334,HL,-0.425246
6083,MK-2206,L1236,2.359993,HL,1.035186
6084,MK-8776,L1236,1.277628,HL,1.897965
6085,ML323,L1236,3.063162,HL,4.116348
6086,MN-64,L1236,2.898803,HL,4.442304
6087,Methotrexate,L1236,-3.166958,HL,-1.446639
6088,Mirin,L1236,3.360837,HL,4.147728
6089,Mitoxantrone,L1236,2.092066,HL,-0.254082
6090,Motesanib,L1236,4.697867,HL,5.074004
6091,Mycophenolic acid,L1236,2.190958,HL,1.473091
6092,N-acetyl cysteine,L1236,10.011777,HL,10.424274
6093,NU7441,L1236,2.815437,HL,1.911325
6094,NVP-ADW742,L1236,2.585982,HL,1.682357
6095,Navitoclax,L1236,-2.664615,HL,0.373524
6096,Nelarabine,L1236,5.622164,HL,5.539454
6097,Nilotinib,L1236,2.517803,HL,2.93224
6098,Niraparib,L1236,3.363828,HL,2.33115
6099,Nutlin-3a (-),L1236,4.116811,HL,4.902041
6100,OF-1,L1236,2.309568,HL,3.258334
6101,OSI-027,L1236,0.315506,HL,1.984243
6102,OTX015,L1236,-2.552782,HL,-0.005661
6103,Obatoclax Mesylate,L1236,0.021922,HL,0.329445
6104,Olaparib,L1236,4.347193,HL,3.781498
6105,Osimertinib,L1236,2.157085,HL,1.145988
6106,Oxaliplatin,L1236,3.046953,HL,3.192239
6107,P22077,L1236,4.812678,HL,3.467965
6108,PCI-34051,L1236,1.389529,HL,3.49028
6109,PD0325901,L1236,2.906535,HL,0.555975
6110,PD173074,L1236,2.326381,HL,2.649113
6111,PFI-1,L1236,3.330256,HL,2.942256
6112,PFI3,L1236,4.146605,HL,4.837082
6113,PLX-4720,L1236,4.009965,HL,3.95153
6114,POMHEX,L1236,0.555766,HL,1.407424
6115,PRIMA-1MET,L1236,1.312959,HL,3.468551
6116,PRT062607,L1236,1.384948,HL,2.295322
6117,Paclitaxel,L1236,-2.4028,HL,-3.607438
6118,Palbociclib,L1236,2.784494,HL,2.535131
6119,Pevonedistat,L1236,0.103862,HL,-0.274885
6120,Picolinici-acid,L1236,4.613627,HL,5.024261
6121,Pictilisib,L1236,-0.007848,HL,0.384296
6122,Podophyllotoxin bromide,L1236,-0.937665,HL,-1.59112
6123,Pyridostatin,L1236,0.951993,HL,2.856765
6124,RO-3306,L1236,1.488182,HL,2.595014
6125,RVX-208,L1236,2.605365,HL,4.070139
6126,Rapamycin,L1236,-4.859334,HL,-2.627501
6127,Refametinib,L1236,5.061865,HL,1.439411
6128,Ribociclib,L1236,3.608423,HL,3.111648
6129,Romidepsin,L1236,-6.80258,HL,-6.146359
6130,Rucaparib,L1236,3.884328,HL,3.384149
6131,Ruxolitinib,L1236,-1.701002,HL,4.183558
6132,SB216763,L1236,4.710495,HL,4.730608
6133,SB590885,L1236,4.368586,HL,3.744186
6134,SCH772984,L1236,3.796219,HL,2.177068
6135,SGC-CBP30,L1236,3.812845,HL,3.607499
6136,SGC0946,L1236,1.980564,HL,1.990797
6137,SN-38,L1236,-4.625548,HL,-3.024894
6138,Sabutoclax,L1236,-1.588381,HL,-0.288063
6139,Sapitinib,L1236,3.813251,HL,4.077352
6140,Savolitinib,L1236,2.144978,HL,1.936895
6141,Schweinfurthin A,L1236,-0.590861,HL,-0.753607
6142,Selumetinib,L1236,4.309691,HL,2.96866
6143,Sepantronium bromide,L1236,-4.263861,HL,-3.849279
6144,Serdemetan,L1236,4.121879,HL,2.735197
6145,Sinularin,L1236,1.422592,HL,3.234418
6146,Sorafenib,L1236,2.07795,HL,1.812172
6147,Staurosporine,L1236,-2.849716,HL,-4.209217
6148,TW 37,L1236,-0.497357,HL,0.408346
6149,Talazoparib,L1236,3.376564,HL,3.287574
6150,Tamoxifen,L1236,3.613574,HL,2.686069
6151,Tanespimycin,L1236,-1.536694,HL,-0.523239
6152,Taselisib,L1236,1.789337,HL,-0.024049
6153,Telomerase Inhibitor IX,L1236,-1.669494,HL,0.599123
6154,Temozolomide,L1236,4.816169,HL,5.705498
6155,Temsirolimus,L1236,-0.775167,HL,0.559529
6156,Teniposide,L1236,-0.445279,HL,0.032413
6157,Topotecan,L1236,-0.348846,HL,0.187895
6158,Trametinib,L1236,2.33381,HL,-0.031418
6159,UMI-77,L1236,2.08691,HL,2.630086
6160,UNC0379,L1236,1.950736,HL,2.422276
6161,UNC0638,L1236,3.551272,HL,3.011963
6162,Ulixertinib,L1236,2.739016,HL,1.585875
6163,Uprosertib,L1236,1.116006,HL,1.46389
6164,VE-822,L1236,2.077055,HL,1.522372
6165,VE821,L1236,1.806593,HL,2.867779
6166,VX-11e,L1236,2.777858,HL,1.805956
6167,Veliparib,L1236,4.799563,HL,4.923152
6168,Venetoclax,L1236,2.50995,HL,2.159536
6169,Vinblastine,L1236,-2.680135,HL,-5.184212
6170,Vincristine,L1236,-3.237345,HL,-3.714908
6171,Vinorelbine,L1236,-1.802409,HL,-4.591332
6172,Vismodegib,L1236,3.273231,HL,4.357834
6173,Vorinostat,L1236,-0.256138,HL,1.011765
6174,WEHI-539,L1236,-2.620206,HL,3.345639
6175,WIKI4,L1236,4.328508,HL,3.67644
6176,WZ4003,L1236,2.205253,HL,3.53851
6177,Wee1 Inhibitor,L1236,-0.039043,HL,1.374604
6178,Wnt-C59,L1236,2.092779,HL,3.683784
6179,XAV939,L1236,2.251323,HL,3.807984
6180,YK-4-279,L1236,2.19037,HL,1.037266
6181,ZM447439,L1236,3.050207,HL,1.034595
6182,Zoledronate,L1236,3.444944,HL,3.499949
6183,alpha-lipoic acid,L1236,7.259317,HL,7.580597
6184,glutathione,L1236,7.68688,HL,9.340979
6185,5-Fluorouracil,CAOV3,2.7159,HGSOC,5.227118
6186,ABT737,CAOV3,1.278112,HGSOC,2.603683
6187,AGI-5198,CAOV3,4.879634,HGSOC,4.845885
6188,AGI-6780,CAOV3,5.641355,HGSOC,4.309702
6189,AGK2,CAOV3,2.974494,HGSOC,3.210201
6190,AMG-319,CAOV3,4.164374,HGSOC,5.198739
6191,AT13148,CAOV3,2.624501,HGSOC,3.892424
6192,AZ6102,CAOV3,0.918025,HGSOC,2.995071
6193,AZ960,CAOV3,0.220203,HGSOC,1.996044
6194,AZD3759,CAOV3,2.633336,HGSOC,2.472651
6195,AZD4547,CAOV3,5.540034,HGSOC,3.560507
6196,AZD5363,CAOV3,3.036714,HGSOC,3.328813
6197,AZD5582,CAOV3,-3.070914,HGSOC,0.355877
6198,AZD6482,CAOV3,2.444223,HGSOC,4.06526
6199,AZD6738,CAOV3,1.078246,HGSOC,2.532406
6200,AZD7762,CAOV3,-0.593719,HGSOC,-0.087646
6201,AZD8186,CAOV3,2.735727,HGSOC,3.703227
6202,Afatinib,CAOV3,2.768943,HGSOC,1.908331
6203,Afuresertib,CAOV3,4.144962,HGSOC,2.966171
6204,Alisertib,CAOV3,-2.783549,HGSOC,2.471456
6205,Alpelisib,CAOV3,3.506048,HGSOC,3.945419
6206,Avagacestat,CAOV3,5.515539,HGSOC,4.781047
6207,Axitinib,CAOV3,1.339515,HGSOC,3.505273
6208,BI-2536,CAOV3,-2.358737,HGSOC,-0.390242
6209,BIBR-1532,CAOV3,4.422128,HGSOC,5.126413
6210,BMS-345541,CAOV3,3.590443,HGSOC,3.684222
6211,BMS-536924,CAOV3,2.498971,HGSOC,2.398858
6212,BMS-754807,CAOV3,0.189428,HGSOC,3.159343
6213,BX795,CAOV3,1.371197,HGSOC,2.79959
6214,Bicalutamide,CAOV3,4.09678,HGSOC,4.660836
6215,Bortezomib,CAOV3,-6.032665,HGSOC,-5.200645
6216,Bosutinib,CAOV3,2.580897,HGSOC,2.984449
6217,Buparlisib,CAOV3,1.782294,HGSOC,1.331357
6218,CCT-018159,CAOV3,2.621117,HGSOC,4.0375
6219,CCT007093,CAOV3,4.938021,HGSOC,5.16892
6220,CHIR-99021,CAOV3,5.755805,HGSOC,5.036527
6221,CZC24832,CAOV3,5.709578,HGSOC,5.45005
6222,Camptothecin,CAOV3,-3.812551,HGSOC,-1.941833
6223,Cediranib,CAOV3,2.65089,HGSOC,2.452116
6224,Crizotinib,CAOV3,1.449466,HGSOC,3.08485
6225,Cyclophosphamide,CAOV3,4.961385,HGSOC,5.388997
6226,Dabrafenib,CAOV3,3.119329,HGSOC,4.70862
6227,Dactinomycin,CAOV3,-4.690856,HGSOC,-3.334609
6228,Dactolisib,CAOV3,-1.874058,HGSOC,-0.452819
6229,Daporinad,CAOV3,1.705889,HGSOC,-4.395391
6230,Dasatinib,CAOV3,-1.810702,HGSOC,-0.926734
6231,Dinaciclib,CAOV3,-3.178745,HGSOC,-3.002589
6232,Docetaxel,CAOV3,-6.389464,HGSOC,-2.529342
6233,Doramapimod,CAOV3,4.110463,HGSOC,5.36393
6234,EHT-1864,CAOV3,3.004259,HGSOC,3.753874
6235,EPZ004777,CAOV3,5.1245,HGSOC,5.444748
6236,EPZ5676,CAOV3,5.522676,HGSOC,6.016649
6237,Elesclomol,CAOV3,1.705299,HGSOC,-1.933465
6238,Entinostat,CAOV3,2.806692,HGSOC,2.733794
6239,Entospletinib,CAOV3,3.751959,HGSOC,3.915634
6240,Epirubicin,CAOV3,-0.858235,HGSOC,0.413218
6241,Erlotinib,CAOV3,2.918658,HGSOC,3.375803
6242,Foretinib,CAOV3,0.004205,HGSOC,1.409719
